CODICESCUOLA,CODICEEDIFICIO,SPAZIDIDATTICI,AULAMAGNA,MENSA,PALESTRAPISCINA,SPAZIAMMINISTRATIVI,SUPERAMENTOBARRIEREARCH,ACCESSORAMPE,SCALENORMA,ASCENSOREDISABILI,PIATTAFORMAELEVATRICE,SERVIZIIGIENICIDISABILI,PORTELARGHEZZADISABILI,PERCORSIINTERNIDISABILI,PERCORSIESTERNIDISABILI,ALTRIACCORGIMENTIDISABILI,IMPIANTORISCALDAMENTO,CENTRALIZZATOOLIOCOMBUSTIBILI,CENTRALIZZATOGASOLIO,CENTRALIZZATOMETANO,CENTRALIZZATOGPL,CENTRALIZZATOARIA,CORPISCALDANTIELETTRICIAUTONOMI,TELERISCALDAMENTO,CONDIZIONAMENTOVENTILAZIONE,RISCALDAMENTOALTRANATURA,RANK
LEAA89803G,750521247,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
LEAA89804L,750521248,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.8
LEAA89805N,750520143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
LEAA899019,750831250,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
LEAA8AA01T,750850201,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
LEAA8AA02V,750850200,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
LEAA8AA03X,750850199,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
LEAA8AA041,750851257,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
LEAA8AB01N,750900217,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.0
LEAA8AB02P,750900215,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,4.8
LEAA8AB03Q,750900214,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
LEAA8AC01D,750420115,True,False,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
LEAA8AC02E,750420114,True,False,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,4.4
LEAA8AC03G,750420324,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
LEAA8AD019,750110043,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
LEAA8AD02A,750110041,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
LEAA8AD03B,750110040,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
LEAA8AE015,750350011,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
LEAA8AE026,750350010,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
LEAA8AE037,750350008,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
LEAA8AF011,750920220,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
LEAA8AF022,750920219,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
LEAA8AG01R,750920218,True,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEAA8AG02T,750920218,True,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEAA8AH01L,750810170,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
LEAA8AH02N,750090147,True,False,False,True,False,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEAA8AH03P,750950148,True,True,True,True,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,5.6
LEAA8AH03P,750950150,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,3.6
LEAA8AH03P,750950149,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,5.2
LEAA8AH04Q,750540525,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
LEAA8AJ01T,750840197,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,3.6
LEAA8AJ02V,750840195,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
LEAA8AK01N,750880207,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.6
LEAA8AL01D,750030024,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
LEAA8AL02E,750700025,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
LEAA8AN015,750010378,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
LEAA8AN026,750620167,True,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LEAA8AP01R,750270821,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
LEAA8AP02T,750050118,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,5.2
LEAA8AP03V,750050119,True,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,3.6
LEAA8AP04X,750960185,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
LECT70300V,750160275,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LECT70400P,750390505,True,False,False,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
LECT707006,750350432,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
LECT708002,750112187,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
LECT70900T,750290489,True,True,False,True,True,True,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
LECT710002,750900574,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,6.4
LECT71100T,750880572,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.6
LEEE00100C,750351103,True,False,False,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE00101D,750351103,True,False,False,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE00400X,750350245,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE004022,750351715,False,False,False,True,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,3.6
LEEE004022,750350245,True,True,False,False,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE004033,750350246,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE00500Q,750350247,True,False,False,True,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE00501R,750351395,True,False,False,False,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.0
LEEE00501R,750350247,True,False,False,True,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE00501R,750351613,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
LEEE03400Q,750390102,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
LEEE03401R,750390102,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
LEEE03402T,750390319,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
LEEE07100P,750351201,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.4
LEEE07101Q,750351201,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.4
LEEE07102R,750350248,True,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE081009,750830399,True,False,False,False,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE08101A,750830399,True,False,False,False,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE80001L,750200426,True,False,False,False,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE80002N,750200427,True,False,False,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE80003P,750200428,True,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE803014,750660257,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.6
LEEE803014,750660259,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,2.4
LEEE803014,750660258,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.8
LEEE803025,750500282,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
LEEE803036,750600281,True,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,5.6
LEEE80401X,750020254,True,False,False,True,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,4.4
LEEE804021,750020021,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,3.6
LEEE804032,750770413,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
LEEE810028,750060266,True,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE810039,750060035,True,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE81004A,750060266,True,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE81201V,750250106,True,False,True,True,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE81202X,750080345,True,False,False,True,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
LEEE812031,750120367,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE81301P,750510518,True,True,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,5.2
LEEE81303R,750581264,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
LEEE81305V,750320878,True,False,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE816016,750101705,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
LEEE816027,750410461,True,False,False,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,5.2
LEEE816027,750410462,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2.4
LEEE816038,750130270,True,False,False,True,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,4.4
LEEE817034,750400323,True,False,False,True,True,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
LEEE817045,750400112,True,False,False,True,True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
LEEE817056,750150464,True,False,False,True,False,True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,4.0
LEEE817067,750150287,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
LEEE81901N,750230480,True,True,False,True,True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE81902P,750451266,True,True,False,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.6
LEEE81903Q,750180472,True,False,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE82101N,750390321,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE82201D,750210370,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,True,False,False,False,False,False,True,5.6
LEEE82202E,750890147,False,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,4.8
LEEE82202E,750890148,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,True,True,4.8
LEEE82202E,750890354,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,4.8
LEEE82304C,750750552,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
LEEE82304C,750750553,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
LEEE82305D,750260292,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.4
LEEE82306E,750260293,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE824015,750280297,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.6
LEEE824015,750281120,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2.0
LEEE824037,750190055,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,4.4
LEEE824048,750190278,True,True,False,True,False,True,True,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,4.8
LEEE82701L,750361099,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
LEEE82702N,750360313,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE82703P,750711322,True,False,False,True,False,True,True,True,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE82801C,750382152,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE82802D,750380101,True,False,False,False,True,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE829018,750430509,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE829029,750430117,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.4
LEEE83001C,750371100,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,2.4
LEEE83002D,750370096,True,False,False,False,False,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE831018,750970425,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.6
LEEE832014,750370315,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.4
LEEE832025,750370503,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.4
LEEE83301X,750440277,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
LEEE83501G,750460329,True,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE83502L,750490921,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
LEEE83601B,750470333,True,False,False,True,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE83603D,750720337,True,True,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE83604E,750720338,True,False,False,True,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
LEEE838013,750530145,True,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE838024,750530145,True,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE838024,750530524,True,True,False,True,True,True,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,5.6
LEEE838035,750741225,True,True,True,True,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE840035,750480127,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
LEEE840046,750070458,True,False,False,False,False,True,True,True,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,True,4.0
LEEE840046,750070235,True,False,False,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE84101V,750481542,False,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE84101V,750480342,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE84102X,750480341,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
LEEE84201P,750550360,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,6.0
LEEE84301E,750910339,True,False,False,True,False,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE84302G,750330368,True,True,False,True,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE84303L,750570366,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.8
LEEE84303L,750570529,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.4
LEEE846012,750590369,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.4
LEEE85001N,750640378,True,True,False,True,True,True,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE85002P,750640379,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
LEEE85101D,750650382,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
LEEE85102E,750650383,True,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE85103G,750340384,True,False,False,True,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
LEEE85104L,750340386,True,False,True,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
LEEE853026,750680388,True,False,True,True,False,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE853037,750690389,True,False,False,True,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,5.2
LEEE854011,750730105,True,False,False,True,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
LEEE854022,750730320,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,3.6
LEEE85501R,750760304,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.4
LEEE85502T,750800070,True,False,False,True,False,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE85503V,750940291,True,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,4.8
LEEE85601L,750930418,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.4
LEEE85604Q,750930579,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,3.2
LEEE85605R,750170470,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
LEEE85701C,750630264,True,False,True,True,False,True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,4.4
LEEE85702D,750630265,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,5.2
LEEE859014,750040028,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,6.0
LEEE859025,750040263,True,False,False,True,False,True,True,True,False,False,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,4.8
LEEE860018,750160049,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,6.4
LEEE861014,750160469,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
LEEE861025,750162217,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,4.0
LEEE86301Q,750160468,True,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
LEEE86301Q,750160275,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE86401G,750221217,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE86502C,750220067,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE86503D,750220478,True,True,False,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE867013,750220288,True,False,False,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE86801V,750870407,True,True,False,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
LEEE86801V,750871212,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
LEEE86901P,750870406,True,False,False,False,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE86901P,750871210,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
LEEE87001V,750790397,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.6
LEEE87002X,750790398,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
LEEE870031,750790396,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,4.0
LEEE875012,750880408,True,False,False,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,4.8
LEEE875012,750880209,True,False,True,False,True,True,True,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,4.8
LEEE875045,750880213,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.6
LEEE87701N,750310312,True,False,False,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE87702P,750310090,True,False,False,True,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
LEEE87703Q,750310091,True,False,True,True,False,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE879019,750310311,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
LEEE87902A,750310087,True,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE87903B,750310498,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,6.0
LEEE88001D,750610371,True,False,True,True,False,True,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE88001D,750610373,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
LEEE88005N,750821391,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2.0
LEEE88005N,750820150,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,True,4.4
LEEE88006P,750780392,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.2
LEEE88006P,750780391,True,False,False,True,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
LEEE88008R,750560375,True,False,True,True,False,True,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,5.2
LEEE881019,750241260,True,False,False,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,4.0
LEEE88102A,750860256,True,False,True,True,False,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,4.8
LEEE882015,750350250,True,False,False,True,True,True,True,False,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE882026,750350252,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
LEEE88601C,750140362,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,True,True,6.4
LEEE88602D,750140363,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
LEEE887018,750290300,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
LEEE887029,750290301,True,False,False,True,False,True,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,4.0
LEEE888014,750290491,True,False,False,False,True,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
