IDVIAGGIO,IDFERMATA,LATITUDINEFERMATA,LONGITUDINEFERMATA,NOMEFERMATA,NUMEROAUTOBUS
7502551-E00190-EstFer-Semaine-01,2523,44.416610999999996,8.92243,PRINCIPE FS/CAPOLINEA,054-133
7502586-E00190-EstFer-Semaine-01,1835,44.416278999999996,8.919989999999999,DORIA/METRO' PRINCIPE,038-133
7502586-E00190-EstFer-Semaine-01,2151,44.415896999999994,8.916356,SAN BENEDETTO/AMBA ALAGI,038-133
7502586-E00190-EstFer-Semaine-01,2369,44.410969,8.904896,CANTORE 5/COL,038-133
7502811-E00190-EstFer-Semaine-01,1178,44.412743,8.888413,MONTANO/SAMPIERDARENA FS,165-133
7502811-E00190-EstFer-Semaine-01,1745,44.413445,8.899911999999999,FANTI 3/,165-133
7502811-E00190-EstFer-Semaine-01,1746,44.415188,8.900914,FANTI 4/CONTE DANTE,165-133
7502811-E00190-EstFer-Semaine-01,1747,44.415081,8.899805,CARREA 1/FANTI,165-133
7502811-E00190-EstFer-Semaine-01,1748,44.415348,8.899173,CARREA 2/,165-133
7502811-E00190-EstFer-Semaine-01,1749,44.41407,8.898864999999999,CARREA 3/DERCHI,165-133
7502811-E00190-EstFer-Semaine-01,1750,44.412434000000005,8.898432000000001,FANTI 5/SCASSI,165-133
7502812-E00190-EstFer-Semaine-01,1743,44.412533,8.898543,FANTI 1/SCASSI,165-133
7502812-E00190-EstFer-Semaine-01,1744,44.413151,8.898716,FANTI 2/CARREA,165-133
7502920-E00190-EstFer-Semaine-01,1164,44.412514,8.90937,DINEGRO/TERMINAL TRAGHETTI,660-133
7502920-E00190-EstFer-Semaine-01,1179,44.413703999999996,8.893882000000001,MARTINETTI 1/MONTI,660-133
7502920-E00190-EstFer-Semaine-01,1180,44.4216,8.899936,PORTA ANGELI 1/PROMONTORIO,660-133
7502920-E00190-EstFer-Semaine-01,1181,44.421455,8.902389,PORTA ANGELI 2/CASTAGNA,660-133
7502920-E00190-EstFer-Semaine-01,1182,44.419182,8.903975,PORTA ANGELI 3/BARACCHETTA,660-133
7502920-E00190-EstFer-Semaine-01,1183,44.416447,8.904676,MURA ANGELI/BUONVICINI,660-133
7502920-E00190-EstFer-Semaine-01,1184,44.413696,8.904491,S.B. DEL FOSSATO 1/RIGOLA,660-133
7502920-E00190-EstFer-Semaine-01,1185,44.412884000000005,8.902978,S.B. DEL FOSSATO 2/GIARDINI,660-133
7502920-E00190-EstFer-Semaine-01,1186,44.413447999999995,8.902654,S.B. DEL FOSSATO 3/,660-133
7502920-E00190-EstFer-Semaine-01,1187,44.41312,8.901634,S.B. DEL FOSSATO 4/CASE PORTO,660-133
7502920-E00190-EstFer-Semaine-01,1188,44.414516,8.902792,S.B. DEL FOSSATO 5/DANTE CONTE,660-133
7502920-E00190-EstFer-Semaine-01,1189,44.41428,8.901502,S.B. DEL FOSSATO 6/CHIESA,660-133
7502920-E00190-EstFer-Semaine-01,1190,44.41106,8.899799,S.B. DEL FOSSATO 7/CANTORE,660-133
7502921-E00190-EstFer-Semaine-01,1165,44.411163,8.899987,S.B. DEL FOSSATO 1/CANTORE,660-133
7502921-E00190-EstFer-Semaine-01,1166,44.414032,8.901477,S.B. DEL FOSSATO 2/CHIESA,660-133
7502921-E00190-EstFer-Semaine-01,1167,44.41428,8.902463000000001,S.B. DEL FOSSATO 3/DANTE CONTE,660-133
7502921-E00190-EstFer-Semaine-01,1169,44.413506,8.902971,S.B. DEL FOSSATO 5/,660-133
7502921-E00190-EstFer-Semaine-01,1170,44.413342,8.903214,S.B. DEL FOSSATO 6/GIARDINI,660-133
7502921-E00190-EstFer-Semaine-01,1171,44.413692,8.904682000000001,S.B. DEL FOSSATO 7/RIGOLA,660-133
7502921-E00190-EstFer-Semaine-01,1173,44.419296,8.904078,PORTA ANGELI 1/BARACCHETTA,660-133
7502921-E00190-EstFer-Semaine-01,1175,44.421741,8.899988,PORTA ANGELI 3/PROMONTORIO,660-133
7502921-E00190-EstFer-Semaine-01,1176,44.421463,8.897863000000001,MARTINETTI 1/BIVIO BELVEDERE,660-133
7502921-E00190-EstFer-Semaine-01,1177,44.413715,8.893668,MARTINETTI 7/MONTI,660-133
7502921-E00190-EstFer-Semaine-01,2510,44.411701,8.906201,CANTORE 1/MATITONE,660-133
7505153-E00190-EstFer-Semaine-01,1090,44.413036,8.896253,MAGELLANO 2/SAN BARBORINO,059-133
7505154-E00190-EstFer-Semaine-01,2485,44.414398,8.891026,MONTI/FARINI,059-133
7505553-E00190-EstFer-Semaine-01,1192,44.412971,8.972011,DONGHI 4/BERNO,067-133
7505553-E00190-EstFer-Semaine-01,1193,44.413028999999995,8.969627000000001,BERGHINI 1/GALEAZZO,067-133
7505553-E00190-EstFer-Semaine-01,1194,44.413765000000005,8.97237,BERGHINI 2/,067-133
7505553-E00190-EstFer-Semaine-01,1195,44.41457,8.976326,BERGHINI 3/,067-133
7505553-E00190-EstFer-Semaine-01,1196,44.414352,8.97817,BERGHINI 4/BONACCHI,067-133
7505553-E00190-EstFer-Semaine-01,1197,44.415039,8.976837,BERGHINI 5/,067-133
7505553-E00190-EstFer-Semaine-01,1198,44.415245,8.977005,BERGHINI 6/,067-133
7505553-E00190-EstFer-Semaine-01,1199,44.41571,8.979511,BERGHINI 7/SANTA TECLA,067-133
7505553-E00190-EstFer-Semaine-01,1200,44.416129999999995,8.975477,BERGHINI 9/PIANDERLINO,067-133
7505553-E00190-EstFer-Semaine-01,1201,44.416686999999996,8.984233999999999,BERGHINI 11/GIARDINI,067-133
7505553-E00190-EstFer-Semaine-01,1202,44.417694,8.98355,BERGHINI 12/,067-133
7505553-E00190-EstFer-Semaine-01,1203,44.419281,8.985038000000001,CAMALDOLI/CAPOLINEA,067-133
7505553-E00190-EstFer-Semaine-01,2340,44.406464,8.957361,MARTINEZ/CAPOLINEA,067-133
7505553-E00190-EstFer-Semaine-01,2589,44.416779,8.978488,BERGHINI 10/,067-133
7505553-E00190-EstFer-Semaine-01,2593,44.415569,8.9782,BERGHINI 8/,067-133
7505554-E00190-EstFer-Semaine-01,1204,44.417656,8.983476,BERGHINI 1/,067-133
7505554-E00190-EstFer-Semaine-01,1205,44.416897,8.984187,BERGHINI 2/GIARDINI,067-133
7505554-E00190-EstFer-Semaine-01,1206,44.416160999999995,8.975216,BERGHINI 4/PIANDERLINO,067-133
7505554-E00190-EstFer-Semaine-01,1207,44.415634000000004,8.978914,BERGHINI 6/SANTA TECLA,067-133
7505554-E00190-EstFer-Semaine-01,1208,44.415325,8.976735000000001,BERGHINI 7/,067-133
7505554-E00190-EstFer-Semaine-01,1210,44.414242,8.977692,BERGHINI 9/BONACCHI,067-133
7505554-E00190-EstFer-Semaine-01,1212,44.413769,8.972144,BERGHINI 11/,067-133
7505554-E00190-EstFer-Semaine-01,1213,44.413067,8.969264,BERGHINI 12/GALEAZZO,067-133
7505554-E00190-EstFer-Semaine-01,1214,44.413033,8.971511999999999,BERGHINI 13/BERNO,067-133
7505673-E00190-EstFer-Semaine-01,1441,44.406353,8.946497,BRIGNOLE FS/CAPOLINEA,604-133
7505674-E00190-EstFer-Semaine-01,2560,44.405651,8.946197,THAON DI REVEL/BRIGNOLE FS,604-133
7505707-E00190-EstFer-Semaine-01,1414,44.438389,8.963446000000001,DALMAZIA 2/GUGLIELMETTI,067-133
7505707-E00190-EstFer-Semaine-01,2556,44.419113,8.951119,DE STEFANIS 3/MIRTO,067-133
7505723-E00190-EstFer-Semaine-01,1254,44.42532,8.8205,RAPISARDI/CAPOLINEA,071-133
7505723-E00190-EstFer-Semaine-01,1255,44.428028000000005,8.820397999999999,OPISSO 2/CIALLI,071-133
7505723-E00190-EstFer-Semaine-01,1256,44.43161,8.819787,VARENNA 1/PONTE COLLA,071-133
7505723-E00190-EstFer-Semaine-01,1257,44.435009,8.818914,VARENNA 2/,071-133
7505723-E00190-EstFer-Semaine-01,1258,44.436809999999994,8.819668,VARENNA 3/,071-133
7505723-E00190-EstFer-Semaine-01,1259,44.439125,8.819569,VARENNA 4/TRE PONTI,071-133
7505723-E00190-EstFer-Semaine-01,1260,44.441891,8.820765,CARPENARA 1/GRANARA FS,071-133
7505723-E00190-EstFer-Semaine-01,1261,44.444889,8.81803,CARPENARA 2/PROFONDO,071-133
7505723-E00190-EstFer-Semaine-01,1262,44.447891,8.818461,CARPENARA 3/,071-133
7505723-E00190-EstFer-Semaine-01,1263,44.451683,8.820914,CARPENARA 5/,071-133
7505723-E00190-EstFer-Semaine-01,1264,44.454861,8.820453,CARPENARA 6/,071-133
7505723-E00190-EstFer-Semaine-01,1265,44.458453999999996,8.820115,CARPENARA 7/,071-133
7505723-E00190-EstFer-Semaine-01,1266,44.463547,8.823882000000001,CARPENARA 8/,071-133
7505723-E00190-EstFer-Semaine-01,1267,44.463814,8.827805999999999,SAN CARLO DI CESE 1/,071-133
7505723-E00190-EstFer-Semaine-01,1268,44.465416,8.828739,SAN CARLO DI CESE 2/,071-133
7505723-E00190-EstFer-Semaine-01,1269,44.467487,8.830349,SAN CARLO DI CESE 3/OGGIA',071-133
7505723-E00190-EstFer-Semaine-01,1270,44.470852,8.832403999999999,SAN CARLO DI CESE 4/SPOTTI,071-133
7505723-E00190-EstFer-Semaine-01,1271,44.474438,8.833094000000001,SAN CARLO DI CESE 5/FERREN,071-133
7505723-E00190-EstFer-Semaine-01,1272,44.475536,8.831358999999999,SAN CARLO DI CESE 7/,071-133
7505723-E00190-EstFer-Semaine-01,1273,44.4781,8.833768,SAN CARLO DI CESE 8/CHIESA,071-133
7505723-E00190-EstFer-Semaine-01,1274,44.480888,8.836082000000001,SAN CARLO DI CESE/CAPOLINEA,071-133
7505723-E00190-EstFer-Semaine-01,2354,44.426613,8.819714999999999,OPISSO 1/PIANDILUCCO,071-133
7505723-E00190-EstFer-Semaine-01,2466,44.449135,8.819831,CARPENARA 4/,071-133
7505723-E00190-EstFer-Semaine-01,2495,44.479668,8.834973,SAN CARLO DI CESE 9/,071-133
7505723-E00190-EstFer-Semaine-01,2625,44.474754,8.830194,SAN CARLO DI CESE 6/,071-133
7505724-E00190-EstFer-Semaine-01,1275,44.478043,8.833606,SAN CARLO DI CESE 2/CHIESA,071-133
7505724-E00190-EstFer-Semaine-01,1276,44.475475,8.831237,SAN CARLO DI CESE 3/,071-133
7505724-E00190-EstFer-Semaine-01,1278,44.470741,8.83228,SAN CARLO DI CESE 6/SPOTTI,071-133
7505724-E00190-EstFer-Semaine-01,1279,44.467304,8.829962,SAN CARLO DI CESE 7/OGGIA',071-133
7505724-E00190-EstFer-Semaine-01,1280,44.465374,8.828652,SAN CARLO DI CESE 8/,071-133
7505724-E00190-EstFer-Semaine-01,1282,44.463566,8.823711,CARPENARA 1/,071-133
7505724-E00190-EstFer-Semaine-01,1283,44.457962,8.820212,CARPENARA 2/,071-133
7505724-E00190-EstFer-Semaine-01,1287,44.444832,8.817874,CARPENARA 8/PROFONDO,071-133
7505724-E00190-EstFer-Semaine-01,1288,44.442130999999996,8.820815,CARPENARA 9/GRANARA FS,071-133
7505724-E00190-EstFer-Semaine-01,1289,44.439163,8.819359,VARENNA 1/TRE PONTI,071-133
7505724-E00190-EstFer-Semaine-01,1292,44.431194,8.819903,VARENNA 4/PONTE COLLA,071-133
7505724-E00190-EstFer-Semaine-01,1293,44.42804,8.820314999999999,OPISSO 1/CIALLI,071-133
7505724-E00190-EstFer-Semaine-01,2044,44.42672,8.819656,OPISSO 2/PIANDILUCCO,071-133
7505724-E00190-EstFer-Semaine-01,2626,44.474716,8.830122,SAN CARLO DI CESE 4/,071-133
7505757-E00190-EstFer-Semaine-01,1790,44.425758,8.817043,PEGLI FS/MUSEI PALLAVICINI,071-133
7505851-E00190-EstFer-Semaine-01,1447,44.413589,8.960386,AMARENA/CAPOLINEA,084-133
7505851-E00190-EstFer-Semaine-01,1448,44.413635,8.95859,AMARENA 2/,084-133
7505851-E00190-EstFer-Semaine-01,1449,44.41357,8.957953,AMARENA 3/VICO DELL'ORSO,084-133
7505851-E00190-EstFer-Semaine-01,1451,44.409991999999995,8.958122999999999,D'ALBERTIS/BOZZANO,084-133
7505851-E00190-EstFer-Semaine-01,2339,44.412521000000005,8.95847,SOLARI/CELLINI,084-133
7505852-E00190-EstFer-Semaine-01,1442,44.406776,8.957527,MARTINEZ/PENDOLA,084-133
7505852-E00190-EstFer-Semaine-01,1443,44.410671,8.958416999999999,D'ALBERTIS 2/BOZZANO,084-133
7505852-E00190-EstFer-Semaine-01,1444,44.412834000000004,8.958205,MARCHINI 1/SOLARI,084-133
7505852-E00190-EstFer-Semaine-01,1445,44.413517,8.957904,AMARENA 1/VICO DELL'ORSO,084-133
7505852-E00190-EstFer-Semaine-01,1446,44.413799,8.958352,AMARENA 3/,084-133
7506552-E00190-EstFer-Semaine-01,1535,44.425339,8.845005,MENOTTI 1/SOLIMAN,199-133
7506552-E00190-EstFer-Semaine-01,1557,44.415577,8.873775,RIMESSA/CORNIGLIANO,199-133
7506552-E00190-EstFer-Semaine-01,2373,44.428444,8.755874,PARKS/VERITA',199-133
7506552-E00190-EstFer-Semaine-01,2574,44.418083,8.859169,SIFFREDI 3/ALBARETO,199-133
7506552-E00190-EstFer-Semaine-01,2659,44.415771,8.871291000000001,CORNIGLIANO 3/PELLIZZARI,199-133
7506553-E00190-EstFer-Semaine-01,1553,44.432171000000004,8.769813000000001,TURCHINO 1/MONTANELLA,199-133
7506553-E00190-EstFer-Semaine-01,1827,44.431931,8.767497,TURCHINO 2/PODESTA',199-133
7506553-E00190-EstFer-Semaine-01,1828,44.431705,8.765558,TURCHINO 3/CROCE AZZURRA,199-133
7506553-E00190-EstFer-Semaine-01,1830,44.433617,8.762939,TURCHINO 5/SALVEMINI,199-133
7506553-E00190-EstFer-Semaine-01,1856,44.429668,8.760861,VENTIMIGLIA 1/CHIESA,199-133
7506553-E00190-EstFer-Semaine-01,1857,44.429531,8.758732,VENTIMIGLIA 2/BUFFA,199-133
7506553-E00190-EstFer-Semaine-01,1858,44.433071000000005,8.762889,TURCHINO 4/CRAVASCO,199-133
7506553-E00190-EstFer-Semaine-01,1859,44.433842,8.762396,TURCHINO 6/VIADOTTO,199-133
7506553-E00190-EstFer-Semaine-01,1860,44.434669,8.764552,TURCHINO 7/SCUOLE,199-133
7506553-E00190-EstFer-Semaine-01,1861,44.434647,8.765806,TURCHINO 8/,199-133
7506553-E00190-EstFer-Semaine-01,1880,44.431194,8.757083999999999,VALLECROSIA/,199-133
7506553-E00190-EstFer-Semaine-01,1884,44.436081,8.765496,BENEDICTA 1/POSTE,199-133
7506553-E00190-EstFer-Semaine-01,1885,44.435524,8.761509,BENEDICTA 2/,199-133
7506553-E00190-EstFer-Semaine-01,1886,44.435051,8.758787,CALAMANDREI 1/,199-133
7506553-E00190-EstFer-Semaine-01,1887,44.435562,8.75677,CALAMANDREI 2/PASTORE,199-133
7506553-E00190-EstFer-Semaine-01,1888,44.433453,8.757022000000001,CALAMANDREI 3/,199-133
7506553-E00190-EstFer-Semaine-01,1889,44.431557,8.757677000000001,CALAMANDREI 4/SCUOLE,199-133
7506553-E00190-EstFer-Semaine-01,1890,44.431571999999996,8.759062,CALAMANDREI 5/VALLECROSIA,199-133
7506553-E00190-EstFer-Semaine-01,1891,44.430797999999996,8.757691000000001,PIETRA LIGURE 1/BARBAROSSA,199-133
7506553-E00190-EstFer-Semaine-01,1892,44.430439,8.759221,PIETRA LIGURE 2/CHIVASSO,199-133
7506553-E00190-EstFer-Semaine-01,1893,44.430842999999996,8.762253999999999,PIETRA LIGURE 3/CRAVASCO,199-133
7506553-E00190-EstFer-Semaine-01,2110,44.428490000000004,8.759907,VOLTRI FS/CAPOLINEA,199-133
7506553-E00190-EstFer-Semaine-01,2515,44.430786,8.768798,SULFUREE 2/CRAVASCO,199-133
7506555-E00190-EstFer-Semaine-01,1485,44.428345,8.769578,SULFUREE 2/AUTOSTRADA,199-133
7506555-E00190-EstFer-Semaine-01,1836,44.437813,8.770759,DUE DICEMBRE 1/ADAGLIO,199-133
7506555-E00190-EstFer-Semaine-01,1837,44.436836,8.767868,DUE DICEMBRE 2/,199-133
7506555-E00190-EstFer-Semaine-01,1838,44.436359,8.76634,DUE DICEMBRE 3/FARMACIA,199-133
7506555-E00190-EstFer-Semaine-01,1839,44.434612,8.766925,TURCHINO 9/,199-133
7506555-E00190-EstFer-Semaine-01,1840,44.434746000000004,8.763796000000001,TURCHINO 10/SCUOLE,199-133
7506555-E00190-EstFer-Semaine-01,1841,44.433788,8.762119,TURCHINO 11/VIADOTTO,199-133
7506555-E00190-EstFer-Semaine-01,1842,44.433525,8.762733,TURCHINO 12/SALVEMINI,199-133
7506555-E00190-EstFer-Semaine-01,1843,44.432938,8.763988000000001,TURCHINO 13/CRAVASCO,199-133
7506555-E00190-EstFer-Semaine-01,1844,44.431656,8.766111,TURCHINO 14/CROCE AZZURRA,199-133
7506555-E00190-EstFer-Semaine-01,1845,44.43177,8.76803,TURCHINO 15/PODESTA',199-133
7506555-E00190-EstFer-Semaine-01,1848,44.429466,8.759122,VENTIMIGLIA 1/BUFFA,199-133
7506555-E00190-EstFer-Semaine-01,1849,44.429665,8.761538999999999,VENTIMIGLIA 2/CHIESA,199-133
7506555-E00190-EstFer-Semaine-01,1870,44.430824,8.761611,PIETRA LIGURE 1/CRAVASCO,199-133
7506555-E00190-EstFer-Semaine-01,1871,44.430915999999996,8.757485,PIETRA LIGURE 2/BARBAROSSA,199-133
7506555-E00190-EstFer-Semaine-01,1873,44.431709000000005,8.758386999999999,CALAMANDREI 1/VALLECROSIA,199-133
7506555-E00190-EstFer-Semaine-01,1874,44.431622,8.75705,CALAMANDREI 2/SCUOLE,199-133
7506555-E00190-EstFer-Semaine-01,1876,44.435840999999996,8.756665,CALAMANDREI 4/PASTORE,199-133
7506555-E00190-EstFer-Semaine-01,1877,44.435005,8.758647999999999,CALAMANDREI 5/,199-133
7506555-E00190-EstFer-Semaine-01,1878,44.435955,8.76183,BENEDICTA 1/,199-133
7506555-E00190-EstFer-Semaine-01,1879,44.435974,8.765678999999999,BENEDICTA 2/POSTE,199-133
7506555-E00190-EstFer-Semaine-01,2349,44.435741,8.770402,NOVELLA 1/,199-133
7506555-E00190-EstFer-Semaine-01,2350,44.434647,8.771987,NOVELLA 2/FUNICOLARE,199-133
7506555-E00190-EstFer-Semaine-01,2351,44.433819,8.772708999999999,NOVELLA 3/DE SANCTIS,199-133
7506602-E00190-EstFer-Semaine-01,1853,44.431057,8.768692,SULFUREE/CRAVASCO,699-133
7506602-E00190-EstFer-Semaine-01,1864,44.437484999999995,8.770792,DUE DICEMBRE 3/ADAGLIO,699-133
7506602-E00190-EstFer-Semaine-01,1865,44.433838,8.773307,DE SANCTIS 2/NOVELLA,699-133
7506602-E00190-EstFer-Semaine-01,2346,44.433941,8.772852,NOVELLA 1/DE SANCTIS,699-133
7506602-E00190-EstFer-Semaine-01,2348,44.435833,8.770503,NOVELLA 3/,699-133
7506617-E00190-EstFer-Semaine-01,1831,44.432953000000005,8.765178,SALVEMINI 1/,699-133
7506617-E00190-EstFer-Semaine-01,1832,44.433021999999994,8.766767999999999,SALVEMINI 2/,699-133
7506617-E00190-EstFer-Semaine-01,1833,44.432865,8.768341,SALVEMINI 3/DE SANCTIS,699-133
7506617-E00190-EstFer-Semaine-01,1834,44.433949,8.770767,DE SANCTIS 1/FUNICOLARE,699-133
7506617-E00190-EstFer-Semaine-01,1862,44.436462,8.766285,DUE DICEMBRE 1/FARMACIA,699-133
7506617-E00190-EstFer-Semaine-01,2624,44.434631,8.767674000000001,BENEDICTA 3/NOVELLA,699-133
7506618-E00190-EstFer-Semaine-01,1866,44.434063,8.770277,DE SANCTIS 3/FUNICOLARE,192-133
7506618-E00190-EstFer-Semaine-01,1867,44.432953000000005,8.768386,SALVEMINI 4/DE SANCTIS,192-133
7506618-E00190-EstFer-Semaine-01,1868,44.432968,8.766656,SALVEMINI 5/,192-133
7506618-E00190-EstFer-Semaine-01,1869,44.433083,8.765201,SALVEMINI 6/,192-133
7506695-E00190-EstFer-Semaine-01,2365,44.425365,8.796505999999999,PRA' 1/BIOMEDICAL,192-133
7506695-E00190-EstFer-Semaine-01,2533,44.42392,8.804949,PEGLI 3/ASL,192-133
7506695-E00190-EstFer-Semaine-01,2581,44.415543,8.862509,SIFFREDI 1/TONALE,192-133
7507089-E00190-EstFer-Semaine-01,1318,44.418265999999996,8.940694,CHIODO/BACHERNIA,375-133
7507089-E00190-EstFer-Semaine-01,1332,44.413471,8.933185,CASTELLETTO/SPIANATA,375-133
7507089-E00190-EstFer-Semaine-01,1340,44.419178,8.933073,PIAGGIO 1/MARCO POLO,375-133
7507089-E00190-EstFer-Semaine-01,1341,44.419746,8.934241,PIAGGIO 2/VILLA MARIA,375-133
7507089-E00190-EstFer-Semaine-01,1342,44.420547,8.935608,PIAGGIO 3/,375-133
7507089-E00190-EstFer-Semaine-01,1343,44.420284,8.93405,PIAGGIO 4/PREVE,375-133
7507089-E00190-EstFer-Semaine-01,1344,44.421021,8.935993,PIAGGIO 5/SAN SIMONE,375-133
7507089-E00190-EstFer-Semaine-01,1345,44.420658,8.937866,CHIODO 1/PIAGGIO,375-133
7507089-E00190-EstFer-Semaine-01,1346,44.420147,8.939003,CHIODO 2/CAVALLO,375-133
7507089-E00190-EstFer-Semaine-01,2111,44.41523,8.933038,FIRENZE 1/CARBONARA,375-133
7507089-E00190-EstFer-Semaine-01,2546,44.419312,8.934489,SALVAGO 1/PIAGGIO,375-133
7507090-E00190-EstFer-Semaine-01,1573,44.413292,8.944045,ARMELLINI 1/ISTITUTO CHIOSSONE,375-133
7507091-E00190-EstFer-Semaine-01,1319,44.420246,8.938813,CHIODO 1/CAVALLO,375-133
7507091-E00190-EstFer-Semaine-01,1320,44.420712,8.937971000000001,CHIODO 2/PIAGGIO,375-133
7507091-E00190-EstFer-Semaine-01,1321,44.421104,8.935972,PIAGGIO 1/SAN SIMONE,375-133
7507091-E00190-EstFer-Semaine-01,1322,44.420162,8.933989,PIAGGIO 2/PREVE,375-133
7507091-E00190-EstFer-Semaine-01,1324,44.419739,8.934072,PIAGGIO 4/VILLA MARIA,375-133
7507091-E00190-EstFer-Semaine-01,1325,44.419146999999995,8.933421000000001,PIAGGIO 5/MARCO POLO,375-133
7507091-E00190-EstFer-Semaine-01,1331,44.414192,8.933221000000001,VILLA/SPIANATA CASTELLETTO,375-133
7507091-E00190-EstFer-Semaine-01,2547,44.419437,8.934721000000001,PIAGGIO 6/SALVAGO,375-133
7507092-E00190-EstFer-Semaine-01,1333,44.416245,8.935941,ACQUARONE 1/PONTE CAFFARO,374-133
7507092-E00190-EstFer-Semaine-01,1334,44.417355,8.937868,ACQUARONE 2/FERRARI,374-133
7507092-E00190-EstFer-Semaine-01,1335,44.4179,8.938861,ACQUARONE 3/CABRINI,374-133
7507092-E00190-EstFer-Semaine-01,1336,44.418713000000004,8.937472999999999,CANCELLIERE 1/CAVALLO,374-133
7507092-E00190-EstFer-Semaine-01,1337,44.418102000000005,8.936967999999998,CANCELLIERE 2/PANE,374-133
7507092-E00190-EstFer-Semaine-01,2433,44.41708,8.935489,CANCELLIERE 3/COSTA,374-133
7507093-E00190-EstFer-Semaine-01,1328,44.417598999999996,8.936694000000001,CANCELLIERE 4/FERRARI,374-133
7507093-E00190-EstFer-Semaine-01,1329,44.417156,8.936467,CANCELLIERE 5/BARSANTI,374-133
7507093-E00190-EstFer-Semaine-01,1330,44.416092,8.934907,BARSANTI/PONTE CAFFARO,374-133
7507103-E00190-EstFer-Semaine-01,2036,44.415966,8.935186,PAGANINI/PONTE CAFFARO,374-133
7507527-E00190-EstFer-Semaine-01,2122,44.414814,8.959705,BIGA 4/BELLOTTI,381-133
7507527-E00190-EstFer-Semaine-01,2123,44.413982,8.959078,AMARENA 1/SALITA DELL'ORSO,381-133
7507527-E00190-EstFer-Semaine-01,2125,44.413047999999996,8.957347,MARCHINI 2/AYROLI,381-133
7507527-E00190-EstFer-Semaine-01,2126,44.411228,8.956182,AYROLI/PAVERANO,381-133
7507527-E00190-EstFer-Semaine-01,2656,44.413540000000005,8.955337,BONIFACIO/SARDEGNA,381-133
7507600-E00190-EstFer-Semaine-01,2118,44.416649,8.960526,FEREGGIANO 2/BIGA,381-133
7507600-E00190-EstFer-Semaine-01,2119,44.416042,8.959839,BIGA 1/,381-133
7507600-E00190-EstFer-Semaine-01,2120,44.415874,8.961363,BIGA 2/ONORATO,381-133
7507600-E00190-EstFer-Semaine-01,2121,44.415527000000004,8.960475,BIGA 3/MASINA,381-133
7507673-E00190-EstFer-Semaine-01,2127,44.416496,8.957611,GALILEO FERRARIS/SCUOLE,383-133
7507673-E00190-EstFer-Semaine-01,2128,44.417365999999994,8.955099,MARASSI/ROSMINI,383-133
7507673-E00190-EstFer-Semaine-01,2129,44.419903000000005,8.956781,ROBINO 2/,383-133
7507673-E00190-EstFer-Semaine-01,2130,44.421371,8.957550999999999,ROBINO 3/ZENA,383-133
7507673-E00190-EstFer-Semaine-01,2131,44.420879,8.956716,ROBINO 4/,383-133
7507673-E00190-EstFer-Semaine-01,2132,44.420357,8.955597000000001,ROBINO 5/,383-133
7507674-E00190-EstFer-Semaine-01,2098,44.421921000000005,8.958853,BRACELLI 1/ROBINO,383-133
7507674-E00190-EstFer-Semaine-01,2099,44.419239000000005,8.958391,BRACELLI 2/SALITA DELL'AQUILA,383-133
7507674-E00190-EstFer-Semaine-01,2100,44.418728,8.962185,BRACELLI 3/COPPEDE',383-133
7507674-E00190-EstFer-Semaine-01,2101,44.418495,8.962914,BRACELLI 4/CAPRIOLO,383-133
7507674-E00190-EstFer-Semaine-01,2102,44.418316,8.960719000000001,BRACELLI 5/LAMBOGLIA,383-133
7507674-E00190-EstFer-Semaine-01,2103,44.417755,8.957682,BRACELLI 6/PASSO BRACELLI,383-133
7507674-E00190-EstFer-Semaine-01,2133,44.42112,8.956238,ROBINO 6/FARMACIA,383-133
7507674-E00190-EstFer-Semaine-01,2134,44.422691,8.957238,ROBINO 7/GIGLIOLI,383-133
7507674-E00190-EstFer-Semaine-01,2135,44.423491999999996,8.958801,ROBINO 8/,383-133
7507674-E00190-EstFer-Semaine-01,2136,44.423103000000005,8.959872,ROBINO 9/BRACELLI,383-133
7507674-E00190-EstFer-Semaine-01,2645,44.417294,8.958077000000001,BRACELLI 7/SCALINATA BRACELLI,383-133
7508179-E00190-EstFer-Semaine-01,1226,44.384418,9.032299,NERVI/CAPOLINEA,516-133
7508192-E00190-EstFer-Semaine-01,2370,44.391521000000004,8.990667,CARRARA 5/V MAGGIO,512-133
7508192-E00190-EstFer-Semaine-01,2371,44.393516999999996,8.990176,CARRARA 4/GIORGIO CHIESA,512-133
7508192-E00190-EstFer-Semaine-01,2372,44.394958,8.992573,CARRARA 3/GIOVANNI MAGGIO,512-133
7508192-E00190-EstFer-Semaine-01,2381,44.397369,9.001033999999999,CAMPANULE 3/VIOLE,512-133
7508192-E00190-EstFer-Semaine-01,2383,44.396698,9.003746000000001,CAMPANULE 2/,512-133
7508192-E00190-EstFer-Semaine-01,2384,44.397945,9.004996,IRIS 3/CAMPANULE,512-133
7508192-E00190-EstFer-Semaine-01,2385,44.397926,9.004138000000001,IRIS 2/,512-133
7508192-E00190-EstFer-Semaine-01,2386,44.397690000000004,9.002229,IRIS 1/,512-133
7508192-E00190-EstFer-Semaine-01,2387,44.398064,8.999624,CICLAMINI 7/CAMPANULE,512-133
7508192-E00190-EstFer-Semaine-01,2388,44.398556,8.997581,CICLAMINI 8/DA PASSANO,512-133
7508192-E00190-EstFer-Semaine-01,2563,44.397003000000005,9.005991999999999,CAMPANULE 1/PRIMULE,512-133
