CODICESCUOLA,CODICEEDIFICIO,SPAZIDIDATTICI,AULAMAGNA,MENSA,PALESTRAPISCINA,SPAZIAMMINISTRATIVI,SUPERAMENTOBARRIEREARCH,ACCESSORAMPE,SCALENORMA,ASCENSOREDISABILI,PIATTAFORMAELEVATRICE,SERVIZIIGIENICIDISABILI,PORTELARGHEZZADISABILI,PERCORSIINTERNIDISABILI,PERCORSIESTERNIDISABILI,ALTRIACCORGIMENTIDISABILI,IMPIANTORISCALDAMENTO,CENTRALIZZATOOLIOCOMBUSTIBILI,CENTRALIZZATOGASOLIO,CENTRALIZZATOMETANO,CENTRALIZZATOGPL,CENTRALIZZATOARIA,CORPISCALDANTIELETTRICIAUTONOMI,TELERISCALDAMENTO,CONDIZIONAMENTOVENTILAZIONE,RISCALDAMENTOALTRANATURA,RANK
GEIC854002,100250822,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEIC85500T,100250028,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
GEIC85600N,100040194,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.8
GEIC85700D,100460765,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,6.0
GEIC858009,100470277,True,True,False,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
GEIC859005,100250167,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,2.0
GEIC860009,100250135,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.8
GEIC861005,100250330,True,False,True,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
GEIC862001,100250315,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEIC86300R,100250331,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEIC86400L,100250125,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.6
GEIC86500C,100150554,True,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.0
GEIC866008,100460463,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
GEIC866008,100670271,True,False,True,True,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.6
GEIC867004,100150553,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
GEIS00100N,100460442,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,3.6
GEIS00100N,100460762,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
GEIS003009,100250767,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,5.2
GEIS004005,100250409,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
GEIS004005,100250434,True,True,False,True,True,True,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
GEIS00600R,100250440,True,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
GEIS00700L,100250458,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
GEIS011008,100590447,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
GEIS012004,100250402,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
GEIS01300X,100460441,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
GEIS01400Q,100250420,True,True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,4.8
GEIS01400Q,100250448,True,True,False,False,True,True,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
GEIS01600B,100250390,True,False,False,True,True,True,False,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
GEIS017007,100490449,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
GEIS017007,100060362,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2.0
GEIS017007,100060364,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,2.4
GEIS018003,100250419,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
GEIS018003,100250394,True,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,5.2
GEIS01900V,100150369,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
GEIS02200P,100250420,True,True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,4.8
GEMM02000X,100250824,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
GEMM14100T,100250325,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,2.0
GEMM181008,100250325,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,2.0
GEMM18400Q,100180254,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.8
GEMM18500G,100250309,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
GEMM18600B,100250018,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM804034,100550378,True,False,True,False,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
GEMM804045,100580289,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,5.6
GEMM80501T,100480204,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,4.4
GEMM80503X,100050200,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
GEMM805041,100100255,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
GEMM80601N,100540377,True,True,False,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
GEMM80701D,100251004,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
GEMM808019,100250346,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
GEMM809015,100250326,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
GEMM810019,100370222,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
GEMM81002A,100110366,True,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,5.6
GEMM811015,100250335,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
GEMM811015,100250334,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM812011,100250314,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
GEMM812011,100250465,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.8
GEMM81301R,100250305,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM81302T,100330266,True,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
GEMM81401L,100080436,True,False,True,True,False,True,False,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
GEMM81402N,100320815,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
GEMM81403P,100510363,True,False,True,True,False,True,True,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,5.2
GEMM81501C,100620291,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.4
GEMM81502D,100210098,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,6.0
GEMM81503E,100520293,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,2.8
GEMM81504G,100030292,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
GEMM816018,100250340,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
GEMM817014,100090364,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,6.4
GEMM81801X,100270212,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
GEMM81801X,100270213,False,False,False,True,False,True,False,False,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
GEMM818021,100490376,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
GEMM81901Q,100060208,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
GEMM81901Q,100060363,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,5.6
GEMM81902R,100350074,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.8
GEMM82001X,100120369,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2.4
GEMM82001X,100120367,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
GEMM820021,100390228,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
GEMM82101Q,100010359,True,False,True,True,True,True,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,5.2
GEMM82201G,100170295,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
GEMM82301B,100250332,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
GEMM824017,100250134,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
GEMM824017,100250132,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
GEMM825013,100250023,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.8
GEMM825013,100250022,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
GEMM82601V,100250115,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.8
GEMM82601V,100250114,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
GEMM82701P,100250154,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.8
GEMM82801E,100250327,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM82901A,100250123,True,False,True,True,True,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
GEMM82901A,100250122,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.8
GEMM83001E,100250321,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,2.8
GEMM83101A,100250013,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,3.2
GEMM833012,100250758,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM833012,100250757,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
GEMM83401T,100250065,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM83401T,100250161,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
GEMM83501N,100250308,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
GEMM83501N,100250307,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
GEMM83601D,100250349,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM837019,100250355,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM838015,100250323,True,True,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,4.0
GEMM839011,100250304,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM840015,100250318,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
GEMM840015,100250317,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.8
GEMM841011,100250035,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.8
GEMM841011,100250036,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM84201R,100250060,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM84201R,100250171,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
GEMM84301L,100360370,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
GEMM84302N,100160243,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
GEMM84401C,100590379,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
GEMM84701X,100280371,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
GEMM84801Q,100180254,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.8
GEMM84802R,100400257,True,True,False,True,False,True,False,True,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
GEMM84901G,100250170,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,2.8
GEMM85001Q,100250303,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
GEMM85001Q,100250461,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM85101G,100250146,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM85101G,100250339,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM85101G,100250322,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM85201B,100250310,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
GEMM85201B,100251003,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM85201B,100250033,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.4
GEMM85201B,100250311,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.8
GEMM853017,100250118,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
GEMM854013,100250822,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM85501V,100250352,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2.4
GEMM85601P,100600199,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
GEMM85602Q,100430361,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
GEMM85603R,100040195,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
GEMM85603R,100040194,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.8
GEMM85701E,100460765,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,6.0
GEMM85801A,100470277,True,True,False,True,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
GEMM85802B,100640092,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
GEMM85803C,100070279,True,False,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.6
GEMM859016,100250167,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,2.0
GEMM86001A,100250354,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2.4
GEMM861016,100250330,True,False,True,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
GEMM861016,100251005,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
GEMM861016,100250357,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,3.2
GEMM862012,100250315,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM862012,100250350,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM86301T,100250106,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
GEMM86301T,100250331,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
GEMM86401N,100250312,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
GEMM86501D,100150554,True,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.0
GEMM866019,100460463,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
GEMM86602A,100670271,True,False,True,True,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.6
GEMM867015,100150234,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
GEPC001011,100460269,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,2.0
GEPC001011,100460762,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
GEPC01000P,100250330,True,False,True,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
GEPC020009,100250824,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
GEPC020009,100250139,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
GEPC020009,100250458,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
GEPC04000E,100250384,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.4
GEPC04000E,100250383,True,True,False,True,True,True,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,4.4
GEPC04000E,100250420,True,True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,4.8
GEPM007014,100250458,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
GEPM030004,100250387,True,True,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
GEPM030004,100250175,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
GEPM030004,100250466,True,False,False,False,False,True,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
GEPM04000P,100250356,True,True,False,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
GEPM04000P,100250787,True,False,False,True,False,True,False,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.4
GEPS001014,100470395,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
GEPS01000T,100251000,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
GEPS01000T,100250824,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
GEPS02000C,100250389,True,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,True,5.2
GEPS02000C,100251007,True,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.0
GEPS030003,100250454,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.2
GEPS030003,100250391,True,True,False,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,4.8
GEPS050008,100250394,True,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,5.2
GEPS050008,100250804,True,False,False,False,True,True,True,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,4.0
GEPS050008,100250345,True,True,False,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.6
GEPS050008,100251006,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2.0
GEPS07000D,100250396,True,True,False,True,True,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
GEPS07000D,100250354,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2.4
GEPS080004,100250399,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
GEPS080004,100250177,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,4.8
GEPS17000A,100150438,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
GEPS17000A,100150439,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.4
GEPS17000A,100150393,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
GEPS17000A,100150440,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,2.8
GEPS17000A,100150082,True,False,True,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
GERA012014,100250406,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1.6
GERA012014,100250416,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1.6
GERA012014,100250394,True,True,True,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,5.2
GERA012014,100250403,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1.6
GERA012014,100250402,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
GERA012014,100250407,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1.6
GERC003018,100250419,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
GERC003018,100250767,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,5.2
GERC004014,100250409,True,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
GERC00602R,100250440,True,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
GERC006526,100250440,True,True,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
GERC01902V,100150413,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.2
GERC01902V,100150369,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
GERC01903X,100540409,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,2.8
GERC01903X,100540377,True,True,False,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
GERC019528,100150369,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
GERH01000G,100250138,False,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,4.4
GERH01001L,100070427,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.8
GERH01002N,100530600,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
GERH010501,100250442,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
GERH020006,100250420,True,True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,4.8
GERH02050G,100250420,True,True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,4.8
GERI01101X,100150424,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
GERI01301G,100460276,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
