CODICESCUOLA,CODICEEDIFICIO,SPAZIDIDATTICI,AULAMAGNA,MENSA,PALESTRAPISCINA,SPAZIAMMINISTRATIVI,SUPERAMENTOBARRIEREARCH,ACCESSORAMPE,SCALENORMA,ASCENSOREDISABILI,PIATTAFORMAELEVATRICE,SERVIZIIGIENICIDISABILI,PORTELARGHEZZADISABILI,PERCORSIINTERNIDISABILI,PERCORSIESTERNIDISABILI,ALTRIACCORGIMENTIDISABILI,IMPIANTORISCALDAMENTO,CENTRALIZZATOOLIOCOMBUSTIBILI,CENTRALIZZATOGASOLIO,CENTRALIZZATOMETANO,CENTRALIZZATOGPL,CENTRALIZZATOARIA,CORPISCALDANTIELETTRICIAUTONOMI,TELERISCALDAMENTO,CONDIZIONAMENTOVENTILAZIONE,RISCALDAMENTOALTRANATURA,RANK
VAEE82602L,120111033,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE82603N,120240127,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VAEE82701B,120510231,True,False,True,True,False,True,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE82702C,120190175,True,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE82703D,120740204,True,False,False,False,True,True,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE82709Q,120073123,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE82710T,120530207,True,False,True,True,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE828017,120310039,True,False,True,True,False,True,True,False,False,True,True,False,False,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE828028,121410208,True,False,False,False,False,True,True,True,False,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE828039,120880229,True,False,False,True,False,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE82805B,121040122,True,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE829013,120870228,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE829035,120870227,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE830017,120620174,True,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VAEE830028,120630177,True,False,True,True,False,True,True,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE830039,121150178,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
VAEE831046,120960247,True,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE831057,120960245,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
VAEE831068,120960248,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE83201V,120930197,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VAEE83202X,120550195,True,False,True,True,False,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE832031,120380364,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
VAEE832031,120380362,True,False,True,False,False,True,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE832042,120380859,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE83301P,120140376,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE83301P,120140713,False,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE83302Q,121260294,True,False,True,True,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE83303R,121280954,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.0
VAEE83304T,121320292,True,False,False,True,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VAEE83305V,120540293,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE83401E,121380304,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
VAEE83402G,121380302,True,False,True,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE83403L,121380303,True,False,False,False,True,True,False,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE83501A,120360715,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VAEE83501A,120360253,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VAEE83502B,121060250,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VAEE83502B,121061102,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
VAEE83503C,121060412,True,False,False,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE83504D,121240254,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE83504D,121240799,False,False,False,True,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.0
VAEE836016,120250109,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
VAEE836038,120730373,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE836049,121050202,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE837012,120350203,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE837023,120470200,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE837034,120470201,True,False,False,False,True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE83801T,121230276,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE83801T,121230275,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,4.0
VAEE838119,121230277,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE83812A,121230279,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE83813B,121230280,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE84001T,121070165,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE84002V,121070164,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE84003X,121210749,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VAEE84003X,121210935,True,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE840041,120330096,True,False,True,True,False,True,False,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE840041,120330001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.2
VAEE840041,120330002,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.2
VAEE84102P,120480355,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
VAEE84102P,120480160,True,False,False,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,4.0
VAEE84103Q,120850163,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE84104R,120850162,True,False,False,True,False,True,False,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE84105T,120020094,True,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE84106V,120020095,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VAEE84201D,120460154,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE84203G,120800158,True,False,True,True,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE843019,120321018,True,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VAEE84302A,120320029,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE844015,121180258,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE844037,121180261,True,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE845011,121080257,True,True,False,True,True,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE845022,121081016,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
VAEE845033,121081017,True,False,True,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE84601R,121220916,True,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE84602T,120780220,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE84701L,121190262,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,6.4
VAEE84704Q,121190051,True,False,False,False,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE84801C,121190264,True,False,False,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE84802D,121190267,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE849018,121191090,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE849029,121190266,True,False,False,True,False,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE85001C,120750210,True,False,False,False,False,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE85002D,120750211,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VAEE851018,120500212,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE852014,121300001,False,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE852014,121300289,True,False,True,False,True,True,False,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE852025,121300291,True,False,True,True,False,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE852047,121090290,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE853021,120340144,True,False,False,True,True,True,True,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE853032,120340145,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
VAEE853043,120340146,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VAEE853054,120340147,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,4.0
VAEE85401Q,120980987,False,False,False,True,False,True,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.0
VAEE85401Q,120980221,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE85402R,120790219,True,False,False,False,False,True,False,True,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE85501G,120260014,True,False,False,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE85501G,120260802,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,2.0
VAEE85601B,120260699,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
VAEE85601B,120260131,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE85605G,120260128,True,False,False,False,True,True,False,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE85605G,120260801,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
VAEE857017,120260140,True,False,False,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE857028,120260143,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VAEE85704A,120260135,True,False,False,True,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE858013,120260017,True,False,False,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE858024,120260137,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,3.6
VAEE858035,120260138,True,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,3.6
VAEE85901V,120260133,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,3.6
VAEE85902X,120260804,False,False,False,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.0
VAEE85902X,120260139,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,4.0
VAEE860013,120260136,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE860013,120261046,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2.4
VAEE860024,120260141,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,5.2
VAEE86101V,121180260,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VAEE86102X,120680182,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE86201P,121370705,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VAEE86202Q,121360419,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
VAEE86301E,121340300,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.8
VAEE86302G,121340001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.2
VAEE865016,120120113,True,False,True,False,False,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE865016,120120792,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VAEE865027,120390001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,2.0
VAEE865027,120390115,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE865038,120050114,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE865038,120050001,False,False,True,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,2.8
VAEE866012,120260132,True,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE866023,120260130,True,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,4.8
VAEE866034,120260129,True,False,False,True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VAEE86701T,120400148,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.4
VAEE86702V,120400149,True,False,False,True,False,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE86703X,120400150,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE86801N,120720875,True,False,False,True,True,True,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE86802P,120720878,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.4
VAEE86803Q,120720876,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VAEE86804R,120090193,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.4
VAEE86901D,121330073,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE86903G,121330079,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE86904L,121330071,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE86905N,121330072,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.4
VAEE86906P,121332190,True,True,True,False,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE87101D,121330088,True,False,True,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,5.6
VAEE87102E,121330084,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE87103G,120910087,True,False,False,True,False,True,True,True,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE87104L,121330086,True,False,False,True,False,True,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,4.8
VAEE87105N,121330075,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,5.2
VAEE87105N,121330889,False,False,False,True,False,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,4.8
VAEE87105N,121330888,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,6.0
VAEE87107Q,121330076,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE87203B,121330080,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE87204C,121330793,True,False,True,False,False,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE87204C,121330941,False,False,False,True,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VAEE87204C,121330081,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VAEE87205D,121330082,True,False,True,True,False,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE87206E,121330089,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE87206E,121330963,False,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE873015,121330068,True,False,True,True,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE873026,121330069,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE873048,120210863,True,False,True,False,False,True,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE873059,121330069,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE874011,121330092,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE874022,121330918,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE874022,121330090,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE874033,121330003,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE874044,121330066,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
VAEE874044,121330916,False,False,False,True,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VAEE87501R,120700441,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VAEE87502T,120700185,True,False,False,True,False,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE87601L,120700187,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,3.6
VAEE87602N,120700189,True,False,False,True,False,True,False,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE87701C,120700186,True,False,False,True,False,True,False,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE87702D,120700188,True,False,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE87703E,120700038,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,3.6
VAEE87703E,120700190,True,False,False,True,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE878018,120701558,False,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VAEE878018,120700183,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,5.6
VAEE878018,120700368,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE878029,120700192,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VAEE87803A,120700191,True,False,False,True,False,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE879014,121010306,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VAEE879025,121200722,True,False,False,True,True,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VAEE879036,121200271,True,False,False,True,False,True,True,False,True,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE879047,121200272,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
VAEE879058,120770275,True,False,True,True,True,True,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VAEE880018,120030098,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAEE880029,121250274,True,False,True,True,False,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VAEE88003A,120840099,True,False,False,False,False,True,True,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VAEE88004B,121160100,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VAEE88005C,120280101,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VAIC80500C,120670180,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAIC806008,120060330,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAIC807004,120300311,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
VAIC80800X,120900384,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,6.0
VAIC80900Q,120890382,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VAIC81200G,120130331,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VAIC81300B,120830798,False,False,False,True,False,True,True,False,True,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,True,4.4
VAIC81300B,120830379,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VAIC814007,121270845,True,True,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VAIC815003,120150332,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VAIC81600V,120400350,True,False,False,True,True,True,False,False,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAIC81700P,120420351,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,6.0
VAIC81800E,120040102,True,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAIC81900A,121390308,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
VAIC81900A,121390422,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,5.6
VAIC81900A,121390711,True,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VAIC82000E,120760213,True,False,False,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VAIC82100A,120920386,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.8
