IDVIAGGIO,IDFERMATA,LATITUDINEFERMATA,LONGITUDINEFERMATA,NOMEFERMATA,NUMEROAUTOBUS,ANDATA
3835,20386,45.949118,8.68045,Nasca - piazza Municipio,N03,True
3835,21401,45.952009999999994,8.68602,Saltirana - Via alla Campagna (froPrada),N03,True
3835,20808,45.999637,8.746951,Luino - via Bernardino Luini (fronte acc,N03,True
3835,20803,45.997679999999995,8.746632,Luino - via Ghiringhelli (rotonda fronte,N03,True
3835,20638,45.99103,8.72315,Germignaga - via San Giovanni (rondò cim,N03,True
3835,21052,45.95389,8.69234,Domo - via Mediavalle (incrocio via Domo,N03,True
3835,20636,45.99188,8.72614,Germignaga - Via Filzi (fronte scuole el,N03,True
3835,20186,45.976594,8.719124,Brezzo di Bedero - via Milano (Varesella,N03,True
3835,21070,45.96525,8.709760000000001,Ticinallo - via XX Settembre (incrocio v,N03,True
3835,21399,45.98675,8.71685,"Brezzo di Bedero, fronte Anna Frank",N03,True
3835,20188,45.972409999999996,8.71472,Brezzo di Bedero - via Dante (fronte far,N03,True
3835,21054,45.955284000000006,8.694717,Musadino - via Mediavalle (Nave),N03,True
3837,20384,45.94801,8.68673,Sarigo - via Bonè (per Sarigo) fronte pe,N03,True
3863,20185,45.976762,8.718932,Brezzo di Bedero - via Milano (pensilina,N03,False
3863,21071,45.96522,8.70978,Ticinallo - via XX Settembre (fronte via,N03,False
3863,20816,45.993901,8.734491,Luino - via Don Folli (ex Pesa/lato fium,N03,False
3863,20861,45.995259999999995,8.73007,Luino - viale Fornara (Carrefour),N03,False
3863,21069,45.95714,8.68035,Porto Valtravaglia - via Lucchini (front,N03,False
3863,20819,45.997702000000004,8.746719,Luino - via Ghiringhelli (Coop),N03,False
3863,20386,45.949118,8.68045,Nasca - piazza Municipio,N03,False
3863,20807,45.999557,8.7466,Luino - via Bernardino Luini (accademia,N03,False
3863,20187,45.97235,8.7148,Brezzo di Bedero - via Dante (farmacia),N03,False
3863,21058,45.962790000000005,8.70778,Muceno - via Colombo (Ronchetto) / pensi,N03,False
3863,21062,45.96249,8.6843,Porto Valtravaglia - viale Repubblica (r,N03,False
3863,21398,45.98672,8.71698,"Brezzo di Bedero, Parco Ameno",N03,False
3863,20189,45.96751,8.71088,Brezzo di Bedero - via Dante/Trieste (la,N03,False
3863,21065,45.961913,8.680568,Porto Valtravaglia - piazza Imbarcadero,N03,False
3863,20373,45.95112,8.672410000000001,Caldè Pessina - via Galilei (fronte bivi,N03,False
3863,20375,45.954275,8.67543,Caslteveccana - via Marconi/Marchirolo (,N03,False
3863,21066,45.95835,8.67624,Porto Valtravaglia - via Lucchini (Roma),N03,False
3863,20637,45.99175,8.72594,Germignaga - via Filzi (s. elementari),N03,False
3863,20806,46.000240000000005,8.744848,Luino - piazza Risorgimento (farmacia),N03,False
3863,20646,45.994071000000005,8.728778,Germignaga - piazza XX Settembre (Banca,N03,False
3863,20639,45.991,8.72316,Germignaga - via San Giovanni (rondò cim,N03,False
3864,20182,45.976389000000005,8.706284,Belmonte - via Portovaltravaglia (fronte,N03,False
3864,20736,45.915397,8.61703,Laveno Mombello - via Roma (fronte Monum,N03,False
3864,20371,45.946101,8.664786,Caldè - via Europa 5 (Rasate / stazione,N03,False
3864,20633,45.9951,8.726410000000001,Germignaga - via Mameli (fronte Cinema I,N03,False
3864,20368,45.948494000000004,8.6664,Caldè - via Marconi (Monte Grappa),N03,False
3864,20378,45.93922,8.652855,Castelveccana - via Europa 85 (bivio),N03,False
3864,20376,45.940104999999996,8.657538,Castelveccana - via Europa 43,N03,False
3864,21057,45.971388,8.698839999999999,Porto Valtravaglia - viale Repubblica (f,N03,False
3864,20737,45.908626,8.618837,Laveno Mombello - stazione FNM,N03,False
3864,20635,45.995290000000004,8.72357,Germignaga - via Bodmer 19 (fronte ex Co,N03,False
3864,20828,45.998177,8.734783,Luino - viale Dante 47 (distributore),N03,False
3864,20380,45.931940000000004,8.63917,Castelveccana - fine galleria Sasso Gall,N03,False
3865,21400,45.95197,8.686119999999999,Saltirana - Via alla Campagna (Prada),N03,False
3865,21053,45.95386,8.69237,Domo - via Mediavalle (incrocio via Gire,N03,False
3865,21061,45.960976,8.704638000000001,Muceno - via Colombo (fronte pensilina e,N03,False
3865,20385,45.947945000000004,8.686693,Sarigo - via Bonè (per Sarigo) pensilina,N03,False
3865,21405,45.95643,8.69758,"Musadino, Via Mediavalle(fronte Pre')",N03,False
3865,21055,45.955417,8.695126,Musadino - via Mediavalle (Rivolta/front,N03,False
3883,20860,45.99346,8.75602,Luino - via Turati  (gommista/fronte pal,N04,False
3883,20456,45.990116,8.806032,Cremenaga - via Luino (Dogana),N04,False
3883,20457,45.988325,8.813454,Cremenaga - via Luino (fronte bivio Avig,N04,False
3883,20875,45.9975,8.74879,Luino - via Creva (San Pietro/cimitero),N04,False
3883,20838,45.991609999999994,8.76036,Creva - via Creva 121 (croce rossa/risto,N04,False
3883,20451,45.98922,8.78486,Cremenaga - via Luino (fronte Biviglione,N04,False
3883,20805,46.000685,8.744809,Luino - piazza Risorgimento (Guardia di,N04,False
3883,20877,45.996316,8.751752999999999,Creva - via Creva 17 (pizzeria La Rustic,N04,False
3883,20835,45.994848,8.755626,Creva - piazza Tolini,N04,False
3883,20834,45.995422,8.753357000000001,Creva - via Creva 29 (farmacia/scuole el,N04,False
3883,20453,45.990431,8.80159,Cremenaga - via Luino (XI Febbraio),N04,False
3894,20450,45.98918,8.78482,Cremenaga - via Luino (Biviglione),N04,True
3894,20455,45.98825,8.81344,Cremenaga - via Luino (bivio Avigno),N04,True
3894,20454,45.99008,8.80603,Cremenaga - via Luino (fronte Dogana),N04,True
3894,20833,45.99629,8.7517,Creva - via Creva 20 (fronte pizzeria La,N04,True
3894,20874,45.99749,8.748716,Luino - via Creva (fronte San Pietro/cim,N04,True
3894,20838,45.991609999999994,8.76036,Creva - via Creva 121 (croce rossa/risto,N04,True
3894,20837,45.993262,8.757444,Creva - via Creva 100 (asilo),N04,True
3894,20876,45.995767,8.753075,Creva - via Creva (scuole elementari),N04,True
3894,20835,45.994848,8.755626,Creva - piazza Tolini,N04,True
3894,20453,45.990431,8.80159,Cremenaga - via Luino (XI Febbraio),N04,True
3904,21092,45.867738,8.923446,Saltrio - via Clivio (fronte bar Oriente,N05,True
3904,21090,45.874161,8.921938,Saltrio - via Cavour 6 (pasticceria/piaz,N05,True
3904,20250,45.839426,8.910366999999999,Gaggiolo - via Monte Generoso (rotonda d,N05,True
3904,21367,45.854585,8.908727,Baraggia - viale Varese 91 (semaforo),N05,True
3904,20248,45.82443,8.90185,Ligurno - via Lugano (Madonnina),N05,True
3904,20259,45.818193,8.886871000000001,Cantello - via Turconi (fronte Montolit),N05,True
3904,21365,45.864963,8.908719999999999,Baraggia - viale Varese (cimitero),N05,True
3904,20255,45.832859,8.909101,Cantello - via Lugano (bivio Rodero),N05,True
3904,20931,45.802078,8.871601,Folla di Malnate - via Fiume,N05,True
3904,20258,45.835162,8.909684,Cantello - via Lugano 11 (Edil Arredo),N05,True
3904,21370,45.850849,8.909028,Baraggia - viale Varese (IGB/rotonda Bev,N05,True
3904,21268,45.81225,8.85314,Varese - viale Belforte (Valle Venosta/P,N05,True
3904,21263,45.80571,8.862110000000001,Varese - viale Belforte 250 (Arredopiù/f,N05,True
3904,21088,45.873348,8.923961,Saltrio - via Cavour (fronte Municipio),N05,True
3904,20428,45.86425,8.930813,Clivio - piazza Scarpazza (ex deposito/p,N05,True
3904,21262,45.81998,8.839789999999999,Varese - via Ledro (distributore di benz,N05,True
3904,21380,45.872011,8.909733000000001,Viggiù - via Roma 108 (Risorgimento),N05,True
3904,21279,45.81814,8.84395,Varese - viale Belforte 70 (Podgora/roto,N05,True
3904,20262,45.812134,8.880591,Cantello - via Turconi 39 (fronte Moda e,N05,True
3904,20253,45.821265999999994,8.896618,Cantello - piazza Monte Grappa (Municipi,N05,True
3904,21094,45.874138,8.917185,Saltrio - via Viggiù 59,N05,True
3904,21366,45.858168,8.909111,Baraggia - viale Varese 69 (fronte MA Ca,N05,True
3904,20254,45.820168,8.893908999999999,Cantello - piazza Europa (Giordano),N05,True
3904,21377,45.869926,8.908358999999999,Viggiù - largo Fratellanza,N05,True
3906,21087,45.821878000000005,8.913979,Rodero - piazza Libertà,N05,True
3932,20261,45.81823,8.88687,Cantello - via Turconi 25 (Montolit),N05,False
3932,21308,45.81827,8.84412,Varese - viale Belforte 99 (Laurana/roto,N05,False
3932,20932,45.801854999999996,8.871609,Folla di Malnate - via Fiume (Crotto Val,N05,False
3932,21093,45.867976,8.922977000000001,Saltrio - via Clivio (concessionaria Sen,N05,False
3932,20429,45.864203,8.930812,Clivio - piazza Scarpazza (ex deposito/f,N05,False
3932,21298,45.821529999999996,8.835360000000001,Varese - via Carcano 27 (Cairoli/Biumo I,N05,False
3932,20249,45.824453999999996,8.901836,Ligurno - via Lugano (Madonnina/ristoran,N05,False
3932,21379,45.872076,8.909791,Viggiù  - piazza Risorgimento,N05,False
3932,20260,45.812375,8.88069,Cantello - via Turconi 38 (Moda e Modi),N05,False
3932,21371,45.850456,8.908976,Baraggia - viale Varese (fronte IGB/roto,N05,False
3932,21378,45.863884000000006,8.908777,Baraggia - fronte cimitero (rotonda via,N05,False
3932,21095,45.874186,8.916979,Saltrio - via Viggiù (fronte civico 59 /,N05,False
3932,21368,45.858387,8.90883,Baraggia - viale Varese (MA Cars/Martiri,N05,False
3932,21310,45.81263,8.853010000000001,Varese - viale Belforte 207 (Ruffini/fro,N05,False
3932,20256,45.836378,8.90972,Cantello - via Lugano (FC Motors),N05,False
3932,21306,45.805609999999994,8.86246,Varese - viale Belforte (fronte Arredopi,N05,False
3932,21091,45.874202000000004,8.921813,Saltrio - via Cavour 7 (fronte pasticcer,N05,False
3932,20252,45.82063,8.893639,Cantello - via Baj,N05,False
3932,21089,45.873377000000005,8.924149,Saltrio - via Cavour (Municipio),N05,False
3932,20251,45.839162,8.910167999999999,Gaggiolo - via Monte Generoso (rotonda f,N05,False
3932,21307,45.81658,8.83261,Varese - piazzale Trieste (stazione FS),N05,False
3932,21376,45.86992,8.90831,Viggiù - viale Varese (fronte largo Frat,N05,False
3932,21369,45.85476,8.908593,Baraggia - viale Varese 66 (Indipendenza,N05,False
3932,20257,45.833189000000004,8.909158999999999,Cantello - via Lugano 43 (Tigros),N05,False
3941,21087,45.821878000000005,8.913979,Rodero - piazza Libertà,N05,False
3960,20135,45.88617,8.870207,Bisuschio - via Martinelli (fronte D Ann,N06,True
3960,20131,45.879104,8.869705,Bisuschio - via Martinelli (Matteotti/Vi,N06,True
3960,20464,45.91198,8.877957,Cuasso al Monte - via Cacciatori delle A,N06,True
3960,20490,45.899122999999996,8.879539999999999,Cuasso al Piano - via Repubblica 66 (fro,N06,True
3960,20474,45.903781,8.867386,Cuasso al Monte - via al Deserto  (front,N06,True
3960,20487,45.89634,8.8791,Cuasso al Piano - via Repubblica 61 (pon,N06,True
3960,20491,45.90708,8.88739,Cuasso al Piano - via Provinciale (Zotte,N06,True
3960,20493,45.906420000000004,8.85582,Cuasso al Monte - via al Deserto (fronte,N06,True
3960,20482,45.89482,8.876719999999999,Cuasso al Piano - via Repubblica 42 (Mad,N06,True
3960,20462,45.91356,8.887889999999999,Borgnana - piazza Dalia (parcheggio),N06,True
3960,20481,45.89134,8.87312,Cuasso al Piano- via Repubblica (fronte,N06,True
3960,20472,45.905569,8.872125,Cavagnano - via Pian Cavagnano (deposito,N06,True
3960,20133,45.882042,8.869628,Bisuschio - via Martinelli,N06,True
3960,20469,45.90967,8.875580000000001,Cuasso al Monte - via Roma 99 (fronte sc,N06,True
3960,20137,45.889302,8.871563,Rossaga - via Martinelli 120,N06,True
3960,20479,45.907998,8.857831,Cuasso al Monte - ospedale (via Imborgna,N06,True
3960,20477,45.90348,8.86165,Cuasso al Monte - via al Deserto fronte,N06,True
3960,20470,45.907090999999994,8.873214,Cavagnano - via Pian Cavagnano (Monument,N06,True
3960,20125,45.874855,8.871905,Bisuschio - via Repubblica (chiesa),N06,True
3967,20484,45.893834999999996,8.877685000000001,Cuasso al Piano - via Rossaga 1,N06,True
3967,20485,45.892616,8.879826,Cuasso al Piano - via Crocetta (capoline,N06,True
3983,20468,45.909667999999996,8.87562,Cuasso al Monte - via Roma 99 (scuole),N06,False
3983,20132,45.879095,8.869621,Bisuschio - via Martinelli (Matteotti/Co,N06,False
3983,20122,45.872187,8.870006,Bisuschio - via Mazzini 29 (fronte farma,N06,False
3983,20463,45.91355,8.88785,Borgnana - piazza Dalia (fronte parchegg,N06,False
3983,20134,45.88204,8.869555,Bisuschio - via Martinelli (Fogazzaro),N06,False
3983,20480,45.89127,8.87297,Cuasso al Piano - via Repubblica (incroc,N06,False
3983,20489,45.899346,8.879294,Cuasso al Piano - via Repubblica (per Cu,N06,False
3983,20136,45.886066,8.870057000000001,Bisuschio - via Martinelli (D Annunzio),N06,False
3983,20492,45.907090000000004,8.887358,Cuasso al Piano - via Provinciale (front,N06,False
3983,20483,45.89484,8.87669,Cuasso al Piano - via Repubblica 42 (fro,N06,False
3983,20473,45.9056,8.87226,Cavagnano - via Pian Cavagnano (fronte d,N06,False
3983,20687,45.855314,8.847075,Induno Olona - via Porro fronte 136 (Pez,N06,False
3983,20126,45.874827,8.871768,Bisuschio - via Repubblica (fronte chies,N06,False
3983,20675,45.837353,8.842201,San Cassano - via Jamoretti 153 (bar),N06,False
3983,20138,45.889313,8.871501,Rossaga - via Martinelli,N06,False
3983,20465,45.91191,8.87803,Cuasso al Monte - via Cacciatori delle A,N06,False
3983,20121,45.86828,8.866838000000001,Bisuschio - via Mazzini 67 (Boccaccio),N06,False
3983,20471,45.907059999999994,8.873289999999999,Cavagnano - via Pian Cavagnano (fronte M,N06,False
3983,20681,45.84859,8.839139999999999,Induno Olona - via Porro 5 (rotonda ex p,N06,False
3983,20488,45.896359999999994,8.87907,Cuasso al Piano - via Repubblica 61 (pon,N06,False
3986,20476,45.903452,8.861703,Cuasso al Monte - via al Deserto 45 (San,N06,False
3986,20475,45.90375,8.867389999999999,Cuasso al Monte - via al Deserto (Cappel,N06,False
3986,20478,45.906420000000004,8.85576,Cuasso al Monte - via al Deserto (bivio,N06,False
3986,20479,45.907998,8.857831,Cuasso al Monte - ospedale (via Imborgna,N06,False
4005,20485,45.892616,8.879826,Cuasso al Piano - via Crocetta (capoline,N06,False
4005,20486,45.893821,8.882885,Cuasso al Piano - via per Besano 3,N06,False
4026,20947,45.934387,8.849953,Marzio - via Roma (fronte Madonna degli,N09,True
4026,21196,45.923084,8.821264999999999,Ghirla - piazzale Stazione (autostazione,N09,True
4026,20948,45.937996000000005,8.858006,Marzio - capolinea (piazza Berini),N09,True
4031,20946,45.93444,8.849910000000001,Marzio - via Roma (Madonna degli Alpini),N09,False
4031,21196,45.923084,8.821264999999999,Ghirla - piazzale Stazione (autostazione,N09,False
4031,20948,45.937996000000005,8.858006,Marzio - capolinea (piazza Berini),N09,False
4036,20507,45.934221,8.804707,Cunardo - via Varesina (bivio Tre Valli),N10,True
4036,20657,45.948609999999995,8.77488,Grantola - via Mignani (centro paese),N10,True
4036,20197,45.968125,8.750091000000001,Brissago V. - Piano (Dei Martiri/fronte,N10,True
4036,20961,45.952694,8.765222999999999,Mesenzana - fronte bivio Molino D Anna,N10,True
4036,20964,45.957878,8.760213,Mesenzana - Cà Bianca (Peugeot),N10,True
4036,20511,45.932488,8.811899,Cunardo - località Maccalè (via Varesina,N10,True
4036,20827,46.001335,8.740411,Luino - viale Dante 9 (Baldioli),N10,True
4036,20960,45.948728,8.766961,Mesenzana - bivio Malpensata,N10,True
4036,20644,45.992847,8.731921,Germignaga - via Stehli (ponte vecchio),N10,True
4036,20506,45.940745,8.795563000000001,Cunardo - Acquafresca (via Luinese/Vacca,N10,True
4036,20513,45.938539,8.798919999999999,Cunardo - Villaggio Milano (via Luinese/,N10,True
4036,20510,45.944278999999995,8.786659,Cunardo - via Luinese (Ceramica Ibis/fro,N10,True
4036,20640,45.980618,8.741559,Germignaga - via Provinciale (Pont del B,N10,True
4036,20192,45.962657,8.754672,Brissago V. - via al Piano (Colombina/Ri,N10,True
4036,20642,45.990553000000006,8.734861,Prassede - via Stehli (lato fiume/tipogr,N10,True
4036,20646,45.994071000000005,8.728778,Germignaga - piazza XX Settembre (Banca,N10,True
4036,20828,45.998177,8.734783,Luino - viale Dante 47 (distributore),N10,True
4037,21193,45.902652,8.825974,Ganna - via Roma (centro paese/fronte uf,N10,True
4037,21236,45.830551,8.833582,Varese - viale Ippodromo (ex Dansi),N10,True
4037,20670,45.855857,8.823907,Grotte di Valganna,N10,True
4037,21194,45.89383,8.829881,Ganna - via Valganna,N10,True
4037,21303,45.83028,8.826260000000001,Varese - viale Ippodromo (fronte Martiri,N10,True
4037,21321,45.81981,8.8252,Varese - via Veratti 14 (Del Cairo/Piant,N10,True
4037,21199,45.877897,8.836547,Valganna - baita Fattoria (San Gemolo),N10,True
4037,21197,45.918753,8.823998,Ghirla - S.S.233 (Echeko/Trattoria del L,N10,True
4037,21302,45.821670000000005,8.825460000000001,Varese - viale Aguggiari 6 (piazza Becca,N10,True
4044,20583,45.933996,8.784588000000001,Ferrera - via Roma (capolinea),N10,True
4044,20582,45.93184,8.789010000000001,Ferrera - via Sassonia (Frasnetti),N10,True
4044,20585,45.934371,8.786104,Ferrera - via Garibaldi (paese),N10,True
4079,21193,45.902652,8.825974,Ganna - via Roma (centro paese/fronte uf,N10,False
4079,20647,45.994271999999995,8.728323,Germignaga - piazza XX Settembre (via Hu,N10,False
4079,20196,45.968109999999996,8.750153,Brissago V. - Piano (mobilificio Gobetti,N10,False
4079,20669,45.843834,8.827202999999999,Induno Olona - via Olona (bivio paese),N10,False
4079,20514,45.940872,8.795592999999998,Cunardo - Acquafresca (via Luinese/front,N10,False
4079,20641,45.980686999999996,8.741544000000001,Germignaga - via Provinciale (fronte Pon,N10,False
4079,20655,45.948599,8.775109,Grantola - via Mignani (Bandiera/centro,N10,False
4079,21198,45.919062,8.823209,Ghirla - S.S.233 (Echeko/fronte Trattori,N10,False
4079,21276,45.821228999999995,8.825194999999999,Varese - via Veratti (fronte 28/piazza B,N10,False
4079,20509,45.944071,8.78697,Cunardo - via Luinese (Ceramica Ibis biv,N10,False
4079,21237,45.830633,8.833635000000001,Varese - viale Ippodromo (fronte ex Dans,N10,False
4079,20963,45.95787,8.760095,Mesenzana - Cà Bianca,N10,False
4079,20512,45.93235,8.812369,Cunardo - località Maccalè (via Varesina,N10,False
4079,21277,45.81873,8.82519,Varese - via Veratti (Sacco/fronte Piant,N10,False
4079,20826,45.99961,8.742631,Luino - via XXV Aprile 31 (Carrefour),N10,False
4079,20962,45.952737,8.765141,Mesenzana - bivio Molino D Anna,N10,False
4079,20959,45.948388,8.766919,Mesenzana - fronte bivio Malpensata,N10,False
4079,20508,45.93438,8.803867,Cunardo - via Varesina (Baraggia bivio T,N10,False
4079,21195,45.894578,8.829325,Ganna - via Valganna (casa),N10,False
4079,20643,45.990434,8.734842,Prassede - via Stehli (fronte tipografia,N10,False
4079,20671,45.855858000000005,8.823795,Grotte di Valganna (cascate),N10,False
4079,21261,45.83031,8.82596,Varese - viale Ippodromo (parcheggio Mar,N10,False
4079,20811,45.998303,8.73477,Luino - viale Dante (Lido),N10,False
4079,20515,45.937914,8.799353,Cunardo - Villaggio Milano (via Luinese/,N10,False
4079,21200,45.878075,8.836513,Valganna - baita Fattoria (fronte San Ge,N10,False
4079,20193,45.962365000000005,8.754783999999999,Brissago V. - via al Piano (Colombina),N10,False
4079,20645,45.992595,8.732318,Germignaga - via Stehli (fronte ponte ve,N10,False
4088,20583,45.933996,8.784588000000001,Ferrera - via Roma (capolinea),N10,False
4088,20584,45.931924,8.789639999999999,Ferrera - via Frasnetti (Sassonia),N10,False
4088,20585,45.934371,8.786104,Ferrera - via Garibaldi (paese),N10,False
4136,20934,45.950644,8.840541,Marchirolo - via Statale (bivio Ardena),N11,True
4136,20720,45.964315,8.853810000000001,Ponte Tresa - via Colombo (fronte Bennet,N11,True
4136,20937,45.9417,8.8281,Marchirolo - via Statale (D Più),N11,True
4136,20726,45.966735,8.855735000000001,Ponte Tresa - via Gibilisco,N11,True
4136,20717,45.958471,8.871533,Lavena P.Tresa - via Zanzi (capolinea),N11,True
4136,20725,45.95772,8.852506,Ponte Tresa - via Piacco (Sogno/Sorgenti,N11,True
4136,20230,45.959434,8.851324,Piacco - via Piacco (Grumello),N11,True
4136,20714,45.95771,8.86866,Lavena P.Tresa - via Marconi (bivio Arde,N11,True
4136,20935,45.944666,8.832642,Marchirolo - via Statale (fronte San Pie,N11,True
4136,20231,45.953638,8.846727,Cadegliano - via Statale (Monaco discesa,N11,True
4136,20711,45.960728,8.861711,Lavena P.Tresa - via Marconi (Guardia di,N11,True
4136,20715,45.957049,8.871008,Lavena P.Tresa - via Marconi (Prada/Taia,N11,True
4136,20494,45.939512,8.824917,Cugliate - bivio S.S.233 (via Carpio),N11,True
4136,20719,45.965385,8.85858,Ponte Tresa - stazione Autolinee Varesin,N11,True
4136,20939,45.948386,8.837303,Marchirolo - via Statale (Scogno),N11,True
4136,20496,45.934795,8.824873,Cugliate - via Statale (Prada),N11,True
4137,20227,45.958909999999996,8.84421,Cadegliano - via Provinciale (Municipio),N11,True
4137,20222,45.956742,8.837663000000001,Arbizzo - via Viconago (fronte chiesa),N11,True
4137,20943,45.947734000000004,8.834331,Marchirolo - via Sapori (Ufficio Postale,N11,True
4137,20223,45.95896,8.848130000000001,Cadegliano - via Provinciale (fronte Arg,N11,True
4137,20942,45.952025,8.837467,Marchirolo - via Pella (acquedotto/pensi,N11,True
4137,20504,45.94128,8.82043,Cugliate - via Taverna (fronte bar Dayto,N11,True
4137,20225,45.960685999999995,8.845881,Cadegliano - via Provinciale (Crocetta),N11,True
4137,20503,45.94216,8.82385,Cugliate - via Taverna (Filippini),N11,True
4139,20233,45.963984,8.837665,Cadegliano - via Viconago (parcheggio),N11,True
4139,20235,45.965119,8.838358,Viconago - via Viconago (centro paese ch,N11,True
4139,20234,45.966716999999996,8.839955,Viconago - via Goscè (bivio Avigno),N11,True
4148,20498,45.945792,8.819587,Cugliate - via Leonardo da Vinci (Torino,N11,True
4148,20500,45.944457,8.816956,Cugliate - via Leonardo da Vinci (Carduc,N11,True
4148,20501,45.946949,8.812102000000001,Fabiasco - via Pascoli (parcheggio),N11,True
4148,20499,45.946373,8.818412,Cugliate - via Leonardo da Vinci (scuole,N11,True
4192,20229,45.959376,8.850925,Piacco - via Piacco (Provinciale),N11,False
4192,20936,45.944689000000004,8.832550999999999,Marchirolo - via Statale (supermercato U,N11,False
4192,20498,45.945792,8.819587,Cugliate - via Leonardo da Vinci (Torino,N11,False
4192,20724,45.957652,8.852261,Ponte Tresa - via Piacco (Sogno),N11,False
4192,20500,45.944457,8.816956,Cugliate - via Leonardo da Vinci (Carduc,N11,False
4192,20501,45.946949,8.812102000000001,Fabiasco - via Pascoli (parcheggio),N11,False
4192,20497,45.935010999999996,8.824621,Cugliate - via Statale (Prada/pensilina),N11,False
4192,20499,45.946373,8.818412,Cugliate - via Leonardo da Vinci (scuole,N11,False
4192,20712,45.960845,8.861730999999999,Lavena P.Tresa - via Marconi (fronte Gua,N11,False
4192,20717,45.958471,8.871533,Lavena P.Tresa - via Zanzi (capolinea),N11,False
4192,20721,45.964304,8.853714,Ponte Tresa - via Colombo (Bennet),N11,False
4192,20933,45.951195,8.841877,Marchirolo - via Statale (fronte bivio A,N11,False
4192,20718,45.965185999999996,8.858605,Ponte Tresa - stazione Autolinee Varesin,N11,False
4192,20505,45.94216,8.82391,Cugliate - via Taverna (Filippini/Baragg,N11,False
4192,20502,45.941309999999994,8.8204,Cugliate - via Taverna (bar Daytona),N11,False
4192,20938,45.941739,8.828019,Marchirolo - via Statale (fronte D Più),N11,False
4192,20710,45.958197,8.868314999999999,Lavena P.Tresa -  via Matteotti (chiesa),N11,False
4192,20727,45.966812,8.853513000000001,Ponte Tresa - via Varese (Centro Bomboni,N11,False
4192,20232,45.953697999999996,8.847010000000001,Cadegliano - via Statale (Monaco salita),N11,False
4192,20940,45.94871,8.837557,Marchirolo - via Statale (fronte Scogno),N11,False
4194,20226,45.96073,8.84591,Cadegliano - via Provinciale (Crocetta p,N11,False
4194,20228,45.95896,8.84421,Cadegliano - via Provinciale (fronte Mun,N11,False
4194,20221,45.95647,8.837638,Arbizzo - via Viconago (chiesa),N11,False
4194,20944,45.947595,8.834313,Marchirolo - via Sapori (fronte Ufficio,N11,False
4194,20945,45.944856,8.832502,Marchirolo - via San Pietro (incrocio St,N11,False
4194,20941,45.952020000000005,8.83739,Marchirolo - via Pella (acquedotto),N11,False
4194,20224,45.95898,8.848189999999999,Cadegliano - via Provinciale (Argentera),N11,False
4206,20495,45.939776,8.824956,Cugliate - bivio S.S.233 (via Filippini),N11,False
4257,20872,45.983470000000004,8.76188,Voldomino - via Montegrino 26 (località,N12,True
4257,20971,45.961715000000005,8.774644,Bosco - via Risorgimento (cimitero/prato,N12,True
4257,20822,45.997007,8.744432000000002,Luino - via Voldomino 32 (Ford),N12,True
4257,20840,45.993736,8.7438,Voldomino - via Ospedale (Ponte Spozio f,N12,True
4257,20839,45.986577000000004,8.749609,Voldomino - via Copelli (campo sportivo),N12,True
4257,20842,45.989881,8.7516,Voldomino - via Gorizia (località Pasquè,N12,True
4257,20868,45.987756,8.755872,Voldomino - via Montegrino (spiazzo loca,N12,True
4257,20982,45.959680999999996,8.776167999999998,Bosco - via Risorgimento (bivio Grantola,N12,True
4257,20979,45.972955,8.768919,Montegrino - piazza Girani (via Veneto/f,N12,True
4257,20981,45.978194,8.763466000000001,Montegrino - via Verbano (fronte 50),N12,True
4257,20870,45.985040000000005,8.7617,Voldomino - via Montegrino (località Cas,N12,True
4257,20841,45.991484,8.746585000000001,Voldomino - via Asmara (Pretura),N12,True
4257,20977,45.96855,8.771560000000001,Montegrino - via Risorgimento (fronte bi,N12,True
4259,20864,45.992065000000004,8.741722,Luino - via Della Roggia (parco giochi),N12,True
4271,20867,45.989993,8.751707000000001,Voldomino - via Montegrino (Gorizia loca,N12,False
4271,20865,45.991153000000004,8.747648,Voldomino - via Copelli (Asmara/fronte P,N12,False
4271,20976,45.96856,8.77161,Montegrino - via Risorgimento (bivio Bon,N12,False
4271,20873,45.98345,8.76194,Voldomino - via Montegrino fronte 26 (lo,N12,False
4271,20823,45.996782,8.744631,Luino - via Voldomino/Forlanini (ospedal,N12,False
4271,20869,45.987807000000004,8.755654,Voldomino - via Montegrino fronte 18 (lo,N12,False
4271,20982,45.959680999999996,8.776167999999998,Bosco - via Risorgimento (bivio Grantola,N12,False
4271,20970,45.96172,8.77468,Bosco - via Risorgimento (cimitero),N12,False
4271,20978,45.972970000000004,8.76896,Montegrino - piazza Girani (via Veneto/c,N12,False
4271,20980,45.97822,8.76356,Montegrino - via Verbano 50,N12,False
4271,20864,45.992065000000004,8.741722,Luino - via Della Roggia (parco giochi),N12,False
4271,20871,45.985285,8.761844,Voldomino - via Montegrino (località Cas,N12,False
4271,20863,45.99373,8.7439,Voldomino - via Ospedale (Ponte Spozio f,N12,False
4271,20866,45.98658,8.74968,Voldomino - via Copelli (campo sportivo),N12,False
4286,20530,45.891088,8.7161,Comacchio - via Gemonio 8 (rotonda dir C,N13,True
4286,21026,45.88303,8.71787,Orino - via Garibaldi 2 (autorimessa),N13,True
4286,20528,45.904117,8.733286,Cuveglio - via Verdi (parcheggio bivio C,N13,True
4286,20531,45.89615,8.729619999999999,Cuvio - largo Cappia (Peregrini),N13,True
4286,20533,45.89816,8.734110000000001,Cuvio - via Maggi (Tito Livio/Giovanni X,N13,True
