CODICESCUOLA,CODICEEDIFICIO,SPAZIDIDATTICI,AULAMAGNA,MENSA,PALESTRAPISCINA,SPAZIAMMINISTRATIVI,SUPERAMENTOBARRIEREARCH,ACCESSORAMPE,SCALENORMA,ASCENSOREDISABILI,PIATTAFORMAELEVATRICE,SERVIZIIGIENICIDISABILI,PORTELARGHEZZADISABILI,PERCORSIINTERNIDISABILI,PERCORSIESTERNIDISABILI,ALTRIACCORGIMENTIDISABILI,IMPIANTORISCALDAMENTO,CENTRALIZZATOOLIOCOMBUSTIBILI,CENTRALIZZATOGASOLIO,CENTRALIZZATOMETANO,CENTRALIZZATOGPL,CENTRALIZZATOARIA,CORPISCALDANTIELETTRICIAUTONOMI,TELERISCALDAMENTO,CONDIZIONAMENTOVENTILAZIONE,RISCALDAMENTOALTRANATURA,RANK
VEEE826034,270251530,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE82703X,270423479,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE827041,270423485,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE827052,270423539,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEEE827052,270423540,True,False,False,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE827063,270423484,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEEE82801N,270331499,True,False,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE82802P,270331510,True,False,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,4.4
VEEE82901D,270131519,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,6.8
VEEE82903G,270131516,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,True,False,True,True,7.2
VEEE82904L,270131521,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE82905N,270131520,True,False,True,True,False,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE83001N,270281047,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VEEE83002P,270281044,True,False,True,False,False,True,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE83003Q,270281045,True,False,True,False,False,True,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE832019,270342702,True,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE83202A,270342703,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEEE83203B,270342697,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,True,5.2
VEEE83204C,270342699,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEEE833015,270442744,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE833015,270442747,True,False,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEEE833026,270442743,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
VEEE833037,270442745,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE833059,270442746,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
VEEE834022,270423508,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE834033,270423516,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
VEEE834044,270423514,False,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE834044,270423510,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE834055,270423541,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.8
VEEE83501R,270372118,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE83502T,270372120,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VEEE83503V,270372115,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE83601L,270372130,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE83602N,270372106,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE83701C,270212408,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE83702D,270212410,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.6
VEEE838018,270212416,True,False,False,True,False,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE838018,270212415,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,6.4
VEEE839014,270423556,True,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE839025,270423558,True,False,True,True,False,True,True,False,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE839036,270423561,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE840018,270423535,True,True,False,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE840029,270423534,True,False,True,False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE84003A,270423568,True,False,False,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE84004B,270423571,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
VEEE84005C,270423553,True,False,False,True,False,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE841014,270423554,True,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE841025,270423550,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
VEEE841036,270423551,True,False,True,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VEEE841047,270423546,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,3.2
VEEE84201X,270423564,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE842021,270423555,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.8
VEEE842032,270423566,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VEEE84401G,270423544,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE84402L,270423473,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE84501B,270423536,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE846017,270423490,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
VEEE847013,270423491,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEEE847024,270423493,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE847035,270423489,True,False,True,False,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE84901P,270082369,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE84902Q,270082371,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE84902Q,270082370,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE85001V,270082347,True,False,True,True,False,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE85002X,270082375,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE85002X,270082383,True,False,True,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE85101P,270082344,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEEE85103R,270082345,True,False,True,True,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE85201E,270082367,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,6.4
VEEE85301A,270082378,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.8
VEEE85302B,270082390,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEEE855012,270060608,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VEEE855012,270060606,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE855012,270060604,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE855012,270060607,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE855012,270060603,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VEEE855023,270060593,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VEEE855034,270060583,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE855034,270060584,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE855056,270060598,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VEEE855056,270060601,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VEEE855067,270100630,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE855067,270102724,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VEEE85601T,270240678,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
VEEE85601T,270240677,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE85603X,270240676,True,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE856041,270240686,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VEEE85701N,270240683,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE85702P,270240687,True,False,False,False,False,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VEEE85703Q,270240684,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE85703Q,270240685,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE85801D,270292722,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE85802E,270292720,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE85803G,270292721,True,False,True,True,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE85804L,270292723,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
VEEE85804L,270292715,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE85805N,270292711,True,False,False,True,False,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE859019,270292710,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE85902A,270292708,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEEE85902A,270292707,True,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE85903B,270292714,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE86001D,270382431,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VEEE86002E,270382463,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VEEE86003G,270382428,True,False,False,True,False,True,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.0
VEEE86004L,270382435,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE86004L,270382441,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE861019,270382469,True,False,False,True,True,True,False,True,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE86102A,270382466,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE863011,270362454,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE863011,270362471,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE863022,270362507,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE863033,270362502,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE863044,270362437,False,False,True,False,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE863044,270362450,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE86401R,270390652,True,False,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE86402T,270390653,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE86403V,270140665,True,False,False,True,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE86501L,270430657,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VEEE86501L,270430658,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.6
VEEE86501L,270430659,True,False,True,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VEEE86502N,270430660,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE86503P,270430662,True,False,True,True,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VEEE86504Q,270170634,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE86505R,270170633,True,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEEE86601C,270262260,True,False,False,True,True,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE86602D,270262256,True,False,False,True,False,True,True,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,4.0
VEEE86603E,270262255,True,False,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VEEE86604G,270262249,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE86604G,270262248,True,False,False,True,False,True,False,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VEEE867018,270121581,True,False,True,True,True,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE867029,270121582,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE867029,270121566,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
VEEE86703A,270121576,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VEEE86703A,270121577,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,2.0
VEEE86704B,270121580,True,False,False,True,False,True,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEEE868014,270231615,True,False,True,True,False,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE868036,270231629,True,False,True,True,False,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE868047,270231616,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE86901X,270231632,True,False,True,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE869021,270231652,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.0
VEEE869032,270231648,True,False,True,True,False,True,False,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VEEE869043,270231623,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,3.6
VEEE870014,270423527,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE870014,270423525,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.8
VEEE870025,270423531,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
VEEE87101X,270423522,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.8
VEEE871021,270423529,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE871032,270423530,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE871032,270423533,True,False,True,True,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE871043,270423532,True,False,True,True,False,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE87201Q,270423515,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE87202R,270423494,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.8
VEEE87301G,270423480,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE87302L,270423477,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE87303N,270423498,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE87402C,270423873,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE87402C,270423503,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VEEE87402C,270423483,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE87403D,270423487,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEEE87404E,270423486,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEEE875017,270423472,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEEE875028,270423482,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,4.8
VEIC804003,270192739,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,3.2
VEIC80500V,270072749,True,False,False,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VEIC80600P,270222523,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEIC80700E,270322298,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,6.0
VEIC809006,270331491,True,False,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEIC809006,270331492,True,False,False,True,False,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEIC81000A,270423518,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.8
VEIC811006,270160648,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
VEIC811006,270160647,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEIC81400N,270423569,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,2.8
VEIC81500D,270192736,True,False,False,False,False,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEIC816009,270020629,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True,4.8
VEIC817005,270271082,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEIC818001,270112690,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEIC81900R,270051062,True,False,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEIC820001,270040609,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.6
VEIC82200L,270312303,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VEIC82200L,270312304,True,False,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,True,4.4
VEIC82200L,270312305,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,True,4.0
VEIC82200L,270312301,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.0
VEIC82300C,270202123,True,False,True,True,True,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.6
VEIC824008,270331490,True,False,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEIC825004,270090636,True,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VEIC825004,270090638,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
VEIC825004,270090637,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,4.4
VEIC82600X,270251531,True,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,6.0
VEIC82700Q,270423484,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEIC82800G,270331494,True,False,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEIC82900B,270131519,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,6.8
VEIC83000G,270281049,True,False,True,False,False,True,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.4
VEIC832007,270342704,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.4
VEIC833003,270442747,True,False,True,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEIC83400V,270423541,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.8
VEIC83500P,270372117,True,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,4.4
VEIC83600E,270372101,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,True,3.6
VEIC83700A,270212412,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,6.4
VEIC838006,270212416,True,False,False,True,False,True,True,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VEIC838006,270212415,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,6.4
VEIC839002,270423548,True,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,4.8
VEIC840006,270423879,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.6
VEIC841002,270423563,True,False,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.2
VEIC84200T,270423564,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,5.2
VEIC84400D,270423495,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
VEIC846005,270423497,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,6.0
VEIC847001,270423491,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,5.6
